Approvable ID,sum(Approver Count)
Invoice 65964,2
Invoice 46790,2
Invoice 13505,2
Invoice 28870,2
Invoice 136455,2
Invoice 72570,2
Invoice 136569,2
Invoice 129358,2
Invoice 128915,2
Invoice 115955,2
Invoice 67135,2
Invoice 130227,2
Invoice 108195,2
Invoice 26328,2
Invoice 10738,2
Invoice 42252,2
Invoice 101078,2
Invoice 47704,2
Invoice 12216,2
Invoice 68689,2
Invoice 126580,2
Invoice 91148,2
Invoice 28747,2
Invoice 61999,2
Invoice 109460,2
Invoice 36150,2
Invoice 132317,2
Invoice 128620,2
Invoice 113227,2
Invoice 139583,2
Invoice 110812,2
Invoice 101808,2
Invoice 86088,2
Invoice 48951,2
Invoice 22995,2
Invoice 40710,2
Invoice 119255,2
Invoice 137188,2
Invoice 127783,2
Invoice 119907,2
Invoice 77989,2
Invoice 47675,2
Invoice 14819,2
Invoice 20197,2
Invoice 39901,2
Invoice 2491,2
Invoice 122948,2
Invoice 26855,2
Invoice 19098,2
Invoice 50798,2
Invoice 94155,2
Invoice 104292,2
Invoice 75449,2
Invoice 105532,2
Invoice 92797,2
Invoice 103499,2
Invoice 35355,2
Invoice 83996,2
Invoice 123838,2
Invoice 105894,2
Invoice 127907,2
Invoice 127675,2
Invoice 7960,2
Invoice 132125,2
Invoice 121556,2
Invoice 55235,2
Invoice 14351,2
Invoice 81110,2
Invoice 63637,2
Invoice 98642,2
Invoice 79355,2
Invoice 85833,2
Invoice 9067,2
Invoice 88660,2
Invoice 100266,2
Invoice 42603,2
Invoice 33060,2
Invoice 108483,2
Invoice 24946,2
Invoice 71408,2
Invoice 2405,2
Invoice 82498,2
Invoice 97830,2
Invoice 113582,2
Invoice 131488,2
Invoice 128066,2
Invoice 77517,2
Invoice 79713,2
Invoice 120503,2
Invoice 66383,2
Invoice 66689,2
Invoice 27999,2
Invoice 96367,2
Invoice 13692,2
Invoice 136552,2
Invoice 72662,2
Invoice 123698,2
Invoice 32199,2
Invoice 45943,2
Invoice 53300,2
Invoice 18334,2
Invoice 79909,2
Invoice 115629,2
Invoice 40396,2
Invoice 69637,2
Invoice 65705,2
Invoice 37417,2
Invoice 109463,2
Invoice 31274,2
Invoice 52959,2
Invoice 77352,2
Invoice 53882,2
Invoice 62044,2
Invoice 116593,2
Invoice 46798,2
Invoice 115632,2
Invoice 92238,2
Invoice 112539,2
Invoice 113335,2
Invoice 49168,2
Invoice 16057,2
Invoice 23593,2
Invoice 36383,2
Invoice 20454,2
Invoice 66699,2
Invoice 26947,2
Invoice 57800,2
Invoice 24536,2
Invoice 23355,2
Invoice 4732,2
Invoice 122020,2
Invoice 122439,2
Invoice 64869,2
Invoice 5050,2
Invoice 93817,2
Invoice 47081,1
Invoice 17552,2
Invoice 126939,2
Invoice 118808,2
Invoice 2869,2
Invoice 92201,2
Invoice 119908,2
Invoice 63648,2
Invoice 139181,2
Invoice 15012,2
Invoice 121242,2
Invoice 94264,2
Invoice 19130,2
Invoice 47062,2
Invoice 74288,2
Invoice 138256,1
Invoice 57140,2
Invoice 119368,2
Invoice 52635,2
Invoice 113929,2
Invoice 69243,2
Invoice 30061,2
Invoice 139034,2
Invoice 111861,2
Invoice 101226,2
Invoice 5002,2
Invoice 44583,2
Invoice 126104,2
Invoice 8652,2
Invoice 39248,2
Invoice 49199,2
Invoice 117760,2
Invoice 99879,2
Invoice 25419,2
Invoice 69545,2
Invoice 49425,2
Invoice 99174,2
Invoice 119464,2
Invoice 108422,2
Invoice 100244,2
Invoice 110365,2
Invoice 89345,2
Invoice 24612,2
Invoice 26409,2
Invoice 49897,2
Invoice 110781,2
Invoice 97949,2
Invoice 33908,2
Invoice 53362,2
Invoice 111865,2
Invoice 99866,2
Invoice 23069,2
Invoice 66256,2
Invoice 49935,2
Invoice 30294,2
Invoice 53026,2
Invoice 39630,2
Invoice 37726,2
Invoice 35803,2
Invoice 29800,2
Invoice 5512,2
Invoice 21840,2
Invoice 71503,2
Invoice 17974,2
Invoice 136526,2
Invoice 137577,2
Invoice 55116,2
Invoice 101610,2
Invoice 108912,2
Invoice 32209,2
Invoice 14033,2
Invoice 48143,2
Invoice 93504,2
Invoice 138183,2
Invoice 96371,2
Invoice 17874,2
Invoice 98956,1
Invoice 108714,2
Invoice 74576,2
Invoice 121811,2
Invoice 83801,2
Invoice 137270,2
Invoice 127419,2
Invoice 54684,2
Invoice 44816,2
Invoice 2179,2
Invoice 96158,2
Invoice 17982,2
Invoice 140246,2
Invoice 117213,2
Invoice 12798,2
Invoice 130370,2
Invoice 142433,0
Invoice 62880,2
Invoice 135007,2
Invoice 7135,2
Invoice 23819,2
Invoice 34585,2
Invoice 118255,2
Invoice 30725,2
Invoice 111173,2
Invoice 29410,2
Invoice 154979,0
Invoice 9558,2
Invoice 42266,2
Invoice 105492,2
Invoice 17800,2
Invoice 80543,2
Invoice 18273,2
Invoice 70590,2
Invoice 94407,2
Invoice 9202,2
Invoice 138470,2
Invoice 74722,2
Invoice 131544,2
Invoice 83842,2
Invoice 85514,2
Invoice 48781,2
Invoice 34607,1
Invoice 78770,3
Invoice 105958,2
Invoice 86593,2
Invoice 109249,2
Invoice 73157,2
Invoice 127729,2
Invoice 55516,2
Invoice 55332,2
Invoice 41092,2
Invoice 19084,2
Invoice 137718,2
Invoice 130425,2
Invoice 16457,2
Invoice 99967,2
Invoice 51561,2
Invoice 39457,2
Invoice 101880,2
Invoice 118074,2
Invoice 20719,2
Invoice 66849,2
Invoice 17439,2
Invoice 116457,2
Invoice 30967,2
Invoice 132303,2
Invoice 51836,2
Invoice 30019,2
Invoice 61676,2
Invoice 115767,2
Invoice 5013,2
Invoice 95394,2
Invoice 73817,2
Invoice 110382,2
Invoice 38092,2
Invoice 71833,2
Invoice 4637,2
Invoice 18349,2
Invoice 71703,2
Invoice 35493,2
Invoice 2475,2
Invoice 66950,2
Invoice 26220,2
Invoice 11459,2
Invoice 57666,2
Invoice 99078,2
Invoice 108000,2
Invoice 127027,2
Invoice 74908,2
Invoice 11126,2
Invoice 141378,2
Invoice 25115,2
Invoice 121187,2
Invoice 136943,2
Invoice 110563,2
Invoice 23509,2
Invoice 141771,2
Invoice 77679,2
Invoice 1202,2
Invoice 133442,2
Invoice 107866,2
Invoice 94865,2
Invoice 12721,2
Invoice 66550,2
Invoice 31766,2
Invoice 60643,2
Invoice 77544,2
Invoice 25320,2
Invoice 113603,2
Invoice 20583,2
Invoice 854,2
Invoice 31734,2
Invoice 132821,2
Invoice 64518,2
Invoice 75322,2
Invoice 74831,2
Invoice 112280,2
Invoice 96634,2
Invoice 74637,2
Invoice 36045,2
Invoice 132650,2
Invoice 48035,2
Invoice 125682,2
Invoice 92080,2
Invoice 39598,2
Invoice 18516,2
Invoice 21536,2
Invoice 18236,2
Invoice 81709,2
Invoice 51510,2
Invoice 24271,2
Invoice 31203,2
Invoice 121931,2
Invoice 139248,2
Invoice 106994,2
Invoice 56618,2
Invoice 8672,2
Invoice 50871,2
Invoice 77173,2
Invoice 6456,2
Invoice 97980,2
Invoice 7143,2
Invoice 65314,2
Invoice 52239,2
Invoice 89549,2
Invoice 72543,2
Invoice 36960,2
Invoice 2201,2
Invoice 55349,2
Invoice 34171,2
Invoice 33374,2
Invoice 21986,2
Invoice 21226,2
Invoice 72328,2
Invoice 27264,1
Invoice 1270,2
Invoice 97542,2
Invoice 110601,2
Invoice 118094,2
Invoice 127812,2
Invoice 33771,2
Invoice 81664,2
Invoice 19128,2
Invoice 80997,2
Invoice 134149,2
Invoice 140435,1
Invoice 103571,2
Invoice 125873,2
Invoice 100232,2
Invoice 123269,2
Invoice 134836,2
Invoice 139883,2
Invoice 38432,2
Invoice 3676,2
Invoice 22829,2
Invoice 10961,2
Invoice 17406,2
Invoice 40620,2
Invoice 114391,2
Invoice 10782,2
Invoice 2193,2
Invoice 30819,2
Invoice 44279,2
Invoice 137597,2
Invoice 42380,2
Invoice 121532,2
Invoice 103234,2
Invoice 123713,2
Invoice 139041,2
Invoice 1507,2
Invoice 9466,2
Invoice 121156,2
Invoice 14839,2
Invoice 90964,2
Invoice 126581,2
Invoice 21301,2
Invoice 57820,2
Invoice 106946,2
Invoice 129006,2
Invoice 138030,2
Invoice 121963,2
Invoice 133285,2
Invoice 9135,2
Invoice 37040,2
Invoice 75259,2
Invoice 78820,2
Invoice 108788,2
Invoice 80369,2
Invoice 21107,2
Invoice 53028,2
Invoice 140870,2
Invoice 73790,2
Invoice 73228,2
Invoice 103404,2
Invoice 39032,2
Invoice 31698,2
Invoice 105121,2
Invoice 64982,2
Invoice 122549,2
Invoice 45798,2
Invoice 139830,2
Invoice 97590,2
Invoice 100978,2
Invoice 569,2
Invoice 26026,2
Invoice 46102,2
Invoice 50380,2
Invoice 105628,2
Invoice 11727,2
Invoice 81316,2
Invoice 79492,2
Invoice 68268,2
Invoice 66062,2
Invoice 6906,2
Invoice 87763,2
Invoice 71072,2
Invoice 125290,2
Invoice 140417,2
Invoice 132107,2
Invoice 51309,3
Invoice 34927,2
Invoice 31345,2
Invoice 133666,2
Invoice 95566,3
Invoice 39048,2
Invoice 53688,2
Invoice 13007,2
Invoice 131798,2
Invoice 106883,2
Invoice 56327,1
Invoice 158436,2
Invoice 106728,2
Invoice 55886,2
Invoice 27081,2
Invoice 69617,2
Invoice 53175,2
Invoice 1768,2
Invoice 126351,2
Invoice 154857,0
Invoice 153427,0
Invoice 149765,0
Invoice 146414,0
Invoice 127525,2
Invoice 153183,0
Invoice 71894,2
Invoice 87147,2
Invoice 44556,2
Invoice 8563,2
Invoice 87740,2
Invoice 100704,2
Invoice 32517,2
Invoice 71334,2
Invoice 14288,2
Invoice 68653,2
Invoice 90685,2
Invoice 79707,2
Invoice 146296,0
Invoice 157586,0
Invoice 61688,2
Invoice 129504,2
Invoice 97951,2
Invoice 44941,2
Invoice 19855,2
Invoice 123007,2
Invoice 31057,2
Invoice 3568,2
Invoice 25542,2
Invoice 9798,2
Invoice 60167,2
Invoice 24617,2
Invoice 98726,2
Invoice 51190,2
Invoice 114997,2
Invoice 11671,2
Invoice 8176,2
Invoice 25783,2
Invoice 46866,2
Invoice 102045,2
Invoice 22125,2
Invoice 141353,2
Invoice 130781,2
Invoice 58172,2
Invoice 135465,2
Invoice 72571,2
Invoice 72737,2
Invoice 65903,2
Invoice 45116,2
Invoice 85173,2
Invoice 27082,2
Invoice 118705,2
Invoice 25715,2
Invoice 112969,2
Invoice 25618,2
Invoice 34056,2
Invoice 80180,2
Invoice 50347,2
Invoice 79809,2
Invoice 125493,2
Invoice 74965,2
Invoice 34324,2
Invoice 96393,2
Invoice 95660,2
Invoice 116811,1
Invoice 24296,2
Invoice 137332,2
Invoice 19334,2
Invoice 137872,2
Invoice 136377,2
Invoice 133332,2
Invoice 84920,2
Invoice 121774,2
Invoice 99648,2
Invoice 50930,2
Invoice 77531,2
Invoice 61576,2
Invoice 132219,2
Invoice 16588,2
Invoice 52269,2
Invoice 2927,2
Invoice 31185,2
Invoice 3050,2
Invoice 95063,2
Invoice 58592,2
Invoice 131052,2
Invoice 80291,2
Invoice 80332,2
Invoice 58904,2
Invoice 115225,2
Invoice 64961,2
Invoice 62628,2
Invoice 71673,2
Invoice 125494,2
Invoice 15737,2
Invoice 73739,2
Invoice 7477,2
Invoice 36248,2
Invoice 41690,2
Invoice 17315,1
Invoice 62822,2
Invoice 11205,2
Invoice 125934,2
Invoice 64816,2
Invoice 36891,2
Invoice 107808,3
Invoice 103203,2
Invoice 102836,2
Invoice 21435,2
Invoice 95838,2
Invoice 89275,2
Invoice 64801,2
Invoice 7669,2
Invoice 121674,2
Invoice 66732,2
Invoice 31324,2
Invoice 122853,2
Invoice 98533,2
Invoice 82567,2
Invoice 64440,2
Invoice 132850,2
Invoice 51559,2
Invoice 45616,2
Invoice 120965,2
Invoice 12601,2
Invoice 3045,2
Invoice 46327,2
Invoice 49227,2
Invoice 158154,0
Invoice 33742,2
Invoice 64583,2
Invoice 3340,2
Invoice 92488,2
Invoice 59713,2
Invoice 7590,2
Invoice 9968,1
Invoice 3393,2
Invoice 11273,2
Invoice 104288,2
Invoice 50158,2
Invoice 67985,2
Invoice 104116,2
Invoice 107583,2
Invoice 20310,2
Invoice 106528,1
Invoice 40521,2
Invoice 62856,2
Invoice 33998,2
Invoice 80694,2
Invoice 14989,2
Invoice 93436,2
Invoice 68644,2
Invoice 91429,2
Invoice 103797,2
Invoice 72182,2
Invoice 6304,2
Invoice 80624,2
Invoice 90524,2
Invoice 35510,2
Invoice 94927,2
Invoice 107166,2
Invoice 79211,2
Invoice 84671,2
Invoice 82902,2
Invoice 119919,2
Invoice 83344,2
Invoice 111736,2
Invoice 22989,2
Invoice 14130,2
Invoice 65645,2
Invoice 118450,2
Invoice 22615,2
Invoice 9192,2
Invoice 133385,2
Invoice 124263,2
Invoice 80593,2
Invoice 117098,2
Invoice 5070,2
Invoice 77353,2
Invoice 5047,2
Invoice 91653,2
Invoice 128561,2
Invoice 16218,1
Invoice 129244,2
Invoice 6932,2
Invoice 53456,2
Invoice 35586,2
Invoice 39344,2
Invoice 106403,2
Invoice 15085,2
Invoice 51417,2
Invoice 99642,2
Invoice 49469,2
Invoice 2051,2
Invoice 85583,2
Invoice 106962,2
Invoice 40967,2
Invoice 83138,2
Invoice 56267,3
Invoice 37450,2
Invoice 7763,2
Invoice 49228,2
Invoice 60490,2
Invoice 18957,2
Invoice 48276,2
Invoice 6259,2
Invoice 55081,2
Invoice 112259,2
Invoice 36219,2
Invoice 123274,2
Invoice 56871,2
Invoice 21171,2
Invoice 66472,2
Invoice 61240,2
Invoice 75267,2
Invoice 60947,2
Invoice 139961,2
Invoice 26982,2
Invoice 117299,2
Invoice 78108,2
Invoice 66078,2
Invoice 12602,2
Invoice 25425,2
Invoice 141394,2
Invoice 136209,2
Invoice 131726,2
Invoice 70767,2
Invoice 118422,2
Invoice 41798,2
Invoice 138644,2
Invoice 5478,2
Invoice 94603,2
Invoice 125315,2
Invoice 7082,2
Invoice 42677,2
Invoice 6911,2
Invoice 40009,2
Invoice 60166,2
Invoice 85364,2
Invoice 13747,2
Invoice 136743,2
Invoice 95859,2
Invoice 111079,2
Invoice 30108,2
Invoice 131747,2
Invoice 131489,2
Invoice 35512,2
Invoice 39138,2
Invoice 89310,2
Invoice 2981,2
Invoice 21303,2
Invoice 59793,2
Invoice 114830,2
Invoice 113383,2
Invoice 119078,2
Invoice 25806,2
Invoice 36949,2
Invoice 8291,2
Invoice 88121,2
Invoice 10299,2
Invoice 127435,2
Invoice 116514,2
Invoice 64657,2
Invoice 95515,2
Invoice 87871,2
Invoice 110151,2
Invoice 116931,2
Invoice 59775,2
Invoice 25850,2
Invoice 4438,2
Invoice 119523,2
Invoice 80114,2
Invoice 106397,2
Invoice 108235,2
Invoice 130690,2
Invoice 35344,2
Invoice 40410,2
Invoice 123043,2
Invoice 81971,2
Invoice 86824,2
Invoice 131435,2
Invoice 31450,2
Invoice 61151,2
Invoice 53997,2
Invoice 132257,2
Invoice 72801,2
Invoice 74265,2
Invoice 122291,2
Invoice 132892,2
Invoice 10229,2
Invoice 109512,2
Invoice 74800,2
Invoice 109402,2
Invoice 106343,2
Invoice 86374,2
Invoice 73824,2
Invoice 77492,2
Invoice 4560,2
Invoice 85054,1
Invoice 134668,2
Invoice 136505,2
Invoice 131830,2
Invoice 104997,2
Invoice 133076,2
Invoice 81456,2
Invoice 101322,2
Invoice 42795,2
Invoice 3869,2
Invoice 117189,2
Invoice 141143,2
Invoice 61464,2
Invoice 90426,2
Invoice 103978,2
Invoice 100849,2
Invoice 68599,2
Invoice 112534,2
Invoice 107695,2
Invoice 72306,2
Invoice 116416,2
Invoice 68961,2
Invoice 71431,2
Invoice 98223,2
Invoice 104412,2
Invoice 77779,2
Invoice 77571,2
Invoice 48578,2
Invoice 120337,2
Invoice 10112,2
Invoice 52744,2
Invoice 36990,2
Invoice 106970,2
Invoice 47629,2
Invoice 44748,2
Invoice 46932,2
Invoice 100411,2
Invoice 12712,2
Invoice 112184,2
Invoice 35402,2
Invoice 55552,2
Invoice 97119,2
Invoice 92207,2
Invoice 31991,2
Invoice 134234,2
Invoice 38996,2
Invoice 23858,2
Invoice 139029,2
Invoice 135159,2
Invoice 57483,2
Invoice 98056,2
Invoice 30229,2
Invoice 37605,2
Invoice 136507,2
Invoice 50522,2
Invoice 55215,2
Invoice 21750,2
Invoice 10761,2
Invoice 127006,2
Invoice 8442,2
Invoice 91803,2
Invoice 125059,2
Invoice 119628,2
Invoice 62893,2
Invoice 93592,2
Invoice 46785,2
Invoice 93486,2
Invoice 129112,2
Invoice 116422,2
Invoice 127167,2
Invoice 105315,2
Invoice 100513,2
Invoice 124298,2
Invoice 129952,2
Invoice 124696,2
Invoice 56815,2
Invoice 151118,0
Invoice 2084,2
Invoice 2921,2
Invoice 101447,2
Invoice 128907,2
Invoice 94342,2
Invoice 108981,2
Invoice 122770,2
Invoice 3098,2
Invoice 122840,2
Invoice 56469,2
Invoice 58715,2
Invoice 36590,2
Invoice 88420,2
Invoice 107043,2
Invoice 39369,2
Invoice 54477,2
Invoice 97577,2
Invoice 25300,2
Invoice 117162,2
Invoice 135777,2
Invoice 135204,2
Invoice 103566,2
Invoice 24925,2
Invoice 91880,2
Invoice 19087,2
Invoice 82756,2
Invoice 35918,2
Invoice 26736,2
Invoice 19420,2
Invoice 114178,1
Invoice 103204,2
Invoice 47655,2
Invoice 47223,2
Invoice 33463,2
Invoice 104070,2
Invoice 134767,2
Invoice 93616,2
Invoice 58847,2
Invoice 44526,2
Invoice 25584,2
Invoice 136583,2
Invoice 110758,2
Invoice 10832,2
Invoice 114910,2
Invoice 93103,2
Invoice 65621,3
Invoice 112702,2
Invoice 112187,2
Invoice 57565,2
Invoice 126318,2
Invoice 133800,2
Invoice 63354,2
Invoice 14048,2
Invoice 84943,2
Invoice 93739,2
Invoice 19704,2
Invoice 92610,2
Invoice 30640,2
Invoice 64297,2
Invoice 63277,2
Invoice 70395,2
Invoice 11045,2
Invoice 134470,2
Invoice 59455,2
Invoice 81975,2
Invoice 135476,2
Invoice 51837,2
Invoice 86964,2
Invoice 111747,2
Invoice 138556,3
Invoice 78112,2
Invoice 19526,2
Invoice 27510,2
Invoice 45821,2
Invoice 22634,2
Invoice 29515,2
Invoice 107557,2
Invoice 110457,2
Invoice 4008,2
Invoice 83458,2
Invoice 120371,2
Invoice 107600,2
Invoice 41402,2
Invoice 56326,2
Invoice 21825,2
Invoice 9292,2
Invoice 98102,2
Invoice 83368,2
Invoice 38324,2
Invoice 31281,2
Invoice 136337,2
Invoice 89572,2
Invoice 95453,2
Invoice 62265,2
Invoice 105895,2
Invoice 65898,2
Invoice 117455,2
Invoice 99639,2
Invoice 91622,2
Invoice 71323,2
Invoice 14295,2
Invoice 29160,2
Invoice 65255,2
Invoice 63945,2
Invoice 111178,2
Invoice 80077,2
Invoice 9871,2
Invoice 57495,2
Invoice 70427,2
Invoice 54796,2
Invoice 85873,2
Invoice 48689,2
Invoice 131722,2
Invoice 122764,2
Invoice 63772,2
Invoice 60784,2
Invoice 33911,2
Invoice 28199,2
Invoice 140680,2
Invoice 31002,2
Invoice 21889,2
Invoice 121121,2
Invoice 5097,2
Invoice 66828,2
Invoice 29512,2
Invoice 99265,2
Invoice 51552,2
Invoice 64806,2
Invoice 8305,2
Invoice 50394,2
Invoice 16683,2
Invoice 133033,2
Invoice 79810,2
Invoice 115191,2
Invoice 77196,2
Invoice 92101,2
Invoice 90262,2
Invoice 114038,2
Invoice 117663,2
Invoice 14744,2
Invoice 100036,2
Invoice 69018,2
Invoice 99632,2
Invoice 47887,2
Invoice 25469,2
Invoice 134203,2
Invoice 122080,2
Invoice 69728,2
Invoice 77316,2
Invoice 117713,2
Invoice 73085,2
Invoice 84225,2
Invoice 138490,2
Invoice 12446,2
Invoice 18039,2
Invoice 118066,2
Invoice 11858,2
Invoice 32774,2
Invoice 52602,2
Invoice 100066,2
Invoice 112880,2
Invoice 11090,2
Invoice 38404,2
Invoice 889,2
Invoice 80372,2
Invoice 103719,1
Invoice 20274,1
Invoice 110813,1
Invoice 16476,2
Invoice 84098,1
Invoice 77347,1
Invoice 107898,1
Invoice 100169,1
Invoice 73627,1
Invoice 19915,1
Invoice 55688,1
Invoice 38787,1
Invoice 80720,1
Invoice 494,1
Invoice 22205,1
Invoice 116094,1
Invoice 46597,2
Invoice 85909,2
Invoice 28973,1
Invoice 96792,1
Invoice 1204,2
Invoice 108750,1
Invoice 103563,1
Invoice 117830,1
Invoice 3782,1
Invoice 136674,1
Invoice 110957,1
Invoice 49485,1
Invoice 62909,2
Invoice 102091,1
Invoice 14780,1
Invoice 93939,2
Invoice 40423,2
Invoice 123839,2
Invoice 113422,1
Invoice 123945,1
Invoice 108632,3
Invoice 76784,3
Invoice 117730,2
Invoice 41473,1
Invoice 66231,1
Invoice 86463,1
Invoice 129031,1
Invoice 124970,2
Invoice 95888,2
Invoice 26128,1
Invoice 27564,1
Invoice 137021,1
Invoice 56989,1
Invoice 77597,2
Invoice 121044,3
Invoice 103312,2
Invoice 110504,1
Invoice 20741,1
Invoice 37295,1
Invoice 4846,1
Invoice 42450,2
Invoice 37137,2
Invoice 104846,2
Invoice 117605,2
Invoice 37827,1
Invoice 62866,1
Invoice 75313,1
Invoice 108725,2
Invoice 25223,1
Invoice 10899,1
Invoice 2231,1
Invoice 73438,1
Invoice 50417,2
Invoice 46310,2
Invoice 12107,1
Invoice 1290,1
Invoice 92614,1
Invoice 102581,1
Invoice 38982,1
Invoice 101112,1
Invoice 7581,1
Invoice 3446,1
Invoice 112110,1
Invoice 46338,1
Invoice 2516,1
Invoice 113369,1
Invoice 117393,1
Invoice 60562,1
Invoice 57431,1
Invoice 53180,1
Invoice 28983,1
Invoice 54963,1
Invoice 135582,1
Invoice 62800,1
Invoice 71505,1
Invoice 18350,1
Invoice 116892,1
Invoice 76007,1
Invoice 19547,1
Invoice 63365,1
Invoice 106196,1
Invoice 14311,2
Invoice 13543,1
Invoice 39601,1
Invoice 28110,1
Invoice 32446,1
Invoice 15674,1
Invoice 32122,1
Invoice 94499,1
Invoice 85966,1
Invoice 38670,1
Invoice 126796,1
Invoice 35494,1
Invoice 44783,1
Invoice 33896,1
Invoice 46476,1
Invoice 94776,1
Invoice 74628,2
Invoice 133683,1
Invoice 45094,1
Invoice 3185,1
Invoice 92039,1
Invoice 43381,1
Invoice 72440,1
Invoice 98185,1
Invoice 89022,1
Invoice 106061,1
Invoice 72727,1
Invoice 27660,1
Invoice 120835,1
Invoice 18332,1
Invoice 39094,1
Invoice 57420,1
Invoice 57687,1
Invoice 16004,1
Invoice 46609,1
Invoice 136357,1
Invoice 24669,1
Invoice 74315,1
Invoice 74782,2
Invoice 115528,1
Invoice 52989,1
Invoice 12424,1
Invoice 2933,1
Invoice 95249,1
Invoice 32944,1
Invoice 106748,1
Invoice 140688,2
Invoice 15624,1
Invoice 13313,2
Invoice 59136,2
Invoice 51756,2
Invoice 20532,1
Invoice 29063,1
Invoice 7862,1
Invoice 122271,1
Invoice 25587,1
Invoice 35474,1
Invoice 79733,1
Invoice 59696,1
Invoice 34100,1
Invoice 92649,1
Invoice 11019,1
Invoice 83372,1
Invoice 11962,1
Invoice 25374,1
Invoice 100395,1
Invoice 29117,1
Invoice 38618,1
Invoice 6671,1
Invoice 110309,1
Invoice 103867,1
Invoice 97635,1
Invoice 136635,1
Invoice 123981,1
Invoice 81778,1
Invoice 124268,1
Invoice 37615,2
Invoice 50952,3
Invoice 107264,2
Invoice 15532,1
Invoice 82190,1
Invoice 52513,1
Invoice 77798,1
Invoice 124098,1
Invoice 22269,1
Invoice 50435,1
Invoice 4878,1
Invoice 42071,1
Invoice 128368,1
Invoice 61758,1
Invoice 88456,1
Invoice 12283,1
Invoice 61425,1
Invoice 102504,2
Invoice 94916,1
Invoice 40762,1
Invoice 59277,1
Invoice 17220,1
Invoice 90842,1
Invoice 105620,1
Invoice 80117,1
Invoice 21746,1
Invoice 43616,1
Invoice 113138,1
Invoice 12488,1
Invoice 18920,1
Invoice 131325,1
Invoice 87500,1
Invoice 126815,1
Invoice 123679,1
Invoice 107860,1
Invoice 109476,1
Invoice 107388,2
Invoice 91109,2
Invoice 56364,1
Invoice 31446,1
Invoice 100794,1
Invoice 139778,2
Invoice 93548,2
Invoice 68641,2
Invoice 99486,2
Invoice 56496,2
Invoice 100544,2
Invoice 83130,2
Invoice 134844,2
Invoice 2028,2
Invoice 75955,2
Invoice 11429,2
Invoice 87655,2
Invoice 82870,2
Invoice 11209,2
Invoice 46503,2
Invoice 84834,2
Invoice 55810,2
Invoice 47636,2
Invoice 139544,3
Invoice 104666,2
Invoice 129383,3
Invoice 18510,2
Invoice 8900,1
Invoice 56099,1
Invoice 17660,2
Invoice 20571,2
Invoice 29593,2
Invoice 23890,2
Invoice 87703,2
Invoice 59843,2
Invoice 31754,2
Invoice 108698,3
Invoice 100121,3
Invoice 102202,3
Invoice 39702,3
Invoice 118166,2
Invoice 118741,2
Invoice 83870,2
Invoice 111300,2
Invoice 131427,2
Invoice 74970,1
Invoice 23992,1
Invoice 114583,1
Invoice 113382,1
Invoice 11304,1
Invoice 113083,1
Invoice 91231,2
Invoice 28008,1
Invoice 32562,1
Invoice 107770,2
Invoice 25108,1
Invoice 122898,1
Invoice 88534,1
Invoice 109067,2
Invoice 80982,2
Invoice 101425,1
Invoice 22913,1
Invoice 48474,1
Invoice 22894,2
Invoice 46845,2
Invoice 86332,2
Invoice 82094,1
Invoice 81198,2
Invoice 26285,2
Invoice 137002,2
Invoice 93888,2
Invoice 19668,1
Invoice 58393,1
Invoice 31373,2
Invoice 38715,2
Invoice 96474,2
Invoice 52421,2
Invoice 121728,2
Invoice 52702,1
Invoice 113411,1
Invoice 97225,2
Invoice 21541,1
Invoice 82333,2
Invoice 34250,2
Invoice 75572,1
Invoice 42359,2
Invoice 62133,1
Invoice 75343,1
Invoice 58602,1
Invoice 27344,1
Invoice 114296,2
Invoice 131453,1
Invoice 56671,2
Invoice 97004,2
Invoice 92877,1
Invoice 63509,1
Invoice 94386,2
Invoice 106749,1
Invoice 22495,1
Invoice 14279,1
Invoice 13073,1
Invoice 20424,1
Invoice 60916,1
Invoice 78302,1
Invoice 58952,1
Invoice 119208,1
Invoice 88413,1
Invoice 76278,1
Invoice 132898,1
Invoice 116313,1
Invoice 83865,1
Invoice 37491,1
Invoice 47457,1
Invoice 53249,1
Invoice 16410,1
Invoice 106367,1
Invoice 138601,1
Invoice 57201,1
Invoice 97934,1
Invoice 108479,1
Invoice 14792,1
Invoice 117292,1
Invoice 69538,1
Invoice 74342,1
Invoice 70981,1
Invoice 39558,1
Invoice 75386,1
Invoice 39106,1
Invoice 13829,1
Invoice 136371,1
Invoice 113679,1
Invoice 107592,1
Invoice 105557,1
Invoice 59359,1
Invoice 72528,1
Invoice 20372,1
Invoice 49290,1
Invoice 137526,1
Invoice 21834,2
Invoice 126293,2
Invoice 2137,3
Invoice 10390,3
Invoice 49492,1
Invoice 63270,2
Invoice 115128,2
Invoice 85580,2
Invoice 46066,1
Invoice 131165,1
Invoice 128631,1
Invoice 129374,1
Invoice 12782,1
Invoice 14330,1
Invoice 1962,1
