Invoice ID,sum(Invoice with Exception Count)
Invoice 27638,1
Invoice 174410,1
Invoice 209253,4
Invoice 200230,1
Invoice 129471,1
Invoice 180569,2
Invoice 166814,1
Invoice 191987,1
Invoice 169706,1
Invoice 56526,1
Invoice 132711,1
Invoice 74406,1
Invoice 40278,1
Invoice 253528,3
Invoice 31688,1
Invoice 204124,1
Invoice 194986,1
Invoice 115103,1
Invoice 185089,6
Invoice 202255,1
Invoice 194293,1
Invoice 203701,1
Invoice 254184,1
Invoice 191956,1
Invoice 181700,2
Invoice 219089,1
Invoice 249431,7
Invoice 249899,1
Invoice 275198,1
Invoice 211581,1
Invoice 213844,1
Invoice 174646,1
Invoice 225297,2
Invoice 220481,2
Invoice 263450,2
Invoice 201916,1
Invoice 220124,2
Invoice 187772,1
Invoice 187622,1
Invoice 6144,44
Invoice 165065,1
Invoice 234932,1
Invoice 98942,4
Invoice 202310,4
Invoice 165945,2
Invoice 168001,2
Invoice 172725,1
Invoice 203354,3
Invoice 213224,1
Invoice 240474,1
Invoice 197029,1
Invoice 181656,1
Invoice 180794,1
Invoice 248112,1
Invoice 212248,4
Invoice 190428,1
Invoice 171157,1
Invoice 270594,1
Invoice 272948,1
Invoice 186439,1
Invoice 265100,1
Invoice 211486,2
Invoice 218807,1
Invoice 164835,1
Invoice 191183,1
Invoice 208246,1
Invoice 202490,1
Invoice 201937,1
Invoice 47578,13
Invoice 211053,1
Invoice 253836,1
Invoice 201597,1
Invoice 245973,1
Invoice 243681,2
Invoice 258771,1
Invoice 201236,1
Invoice 197451,1
Invoice 187577,1
Invoice 189260,1
Invoice 195767,1
Invoice 274032,1
Invoice 210581,1
Invoice 202161,1
Invoice 197919,6
Invoice 274507,1
Invoice 223691,6
Invoice 255778,1
Invoice 193495,1
Invoice 173341,1
Invoice 200515,1
Invoice 221990,1
Invoice 181795,1
Invoice 188344,1
Invoice 209026,1
Invoice 254811,1
Invoice 271864,2
Invoice 214926,1
Invoice 233253,1
Invoice 258372,1
Invoice 237096,2
Invoice 191758,2
Invoice 232826,1
Invoice 194716,1
Invoice 258953,2
Invoice 269916,1
Invoice 252713,16
Invoice 268187,2
Invoice 200578,1
Invoice 270757,1
Invoice 271334,1
Invoice 217096,6
Invoice 232300,1
Invoice 218395,2
Invoice 223467,17
Invoice 167676,10
Invoice 255825,10
Invoice 12154,4
Invoice 80727,1
Invoice 99688,2
Invoice 167820,4
Invoice 193632,6
Invoice 32248,3
Invoice 39089,1
Invoice 207785,6
Invoice 197755,15
Invoice 268911,15
Invoice 192542,4
Invoice 201881,2
Invoice 130416,5
Invoice 94326,1
Invoice 113711,1
Invoice 33540,1
Invoice 214516,8
Invoice 175055,3
Invoice 184262,3
Invoice 171245,3
Invoice 198394,3
Invoice 197131,3
Invoice 188599,3
Invoice 167840,3
Invoice 238403,3
Invoice 237517,3
Invoice 185675,3
Invoice 232177,1
Invoice 175916,3
Invoice 239596,1
Invoice 215312,3
Invoice 218822,2
Invoice 249792,2
Invoice 257324,1
Invoice 258894,1
Invoice 35733,1
Invoice 36953,1
Invoice 268158,8
Invoice 211233,2
Invoice 195289,1
Invoice 223724,2
Invoice 61091,1
Invoice 197863,2
Invoice 60151,1
Invoice 184337,1
Invoice 244776,1
Invoice 23235,1
Invoice 95414,1
Invoice 16073,1
Invoice 66556,1
Invoice 52750,1
Invoice 17926,1
Invoice 273503,1
Invoice 243209,3
Invoice 234085,1
Invoice 137180,1
Invoice 270030,2
Invoice 198535,2
Invoice 79832,1
Invoice 247329,1
Invoice 185770,3
Invoice 159741,2
Invoice 160123,2
Invoice 251092,1
Invoice 189731,2
Invoice 267076,1
Invoice 67647,1
Invoice 196730,1
Invoice 218632,2
Invoice 229767,1
Invoice 262776,2
Invoice 260316,3
Invoice 216008,6
Invoice 190066,2
Invoice 246995,1
Invoice 198214,4
Invoice 205579,1
Invoice 189582,6
Invoice 226305,2
Invoice 188987,1
Invoice 237070,1
Invoice 187530,1
Invoice 257702,10
Invoice 274097,2
Invoice 189072,9
Invoice 264713,1
Invoice 261900,1
Invoice 188778,1
Invoice 264015,2
Invoice 237696,2
Invoice 275831,2
Invoice 267729,1
Invoice 273218,2
Invoice 257042,12
Invoice 184837,2
Invoice 237690,2
Invoice 259184,1
Invoice 223299,4
Invoice 165292,2
Invoice 217222,1
Invoice 274078,22
Invoice 184270,1
Invoice 271425,2
Invoice 200407,4
Invoice 190978,4
Invoice 191678,1
Invoice 241663,1
Invoice 193824,2
Invoice 183747,1
Invoice 224873,3
Invoice 269191,1
Invoice 213601,1
Invoice 228009,7
Invoice 196188,1
Invoice 205153,1
Invoice 206346,2
Invoice 264803,2
Invoice 261032,5
Invoice 213420,3
Invoice 191569,2
Invoice 184432,5
Invoice 267596,2
Invoice 216226,6
Invoice 231385,1
Invoice 186207,1
Invoice 261478,1
Invoice 52377,4
Invoice 48313,1
Invoice 42836,1
Invoice 50801,1
Invoice 79522,1
Invoice 82808,1
Invoice 39087,1
Invoice 49206,1
Invoice 109753,1
Invoice 137625,1
Invoice 84434,1
Invoice 58802,1
Invoice 43122,1
Invoice 23488,1
Invoice 111776,1
Invoice 82036,1
Invoice 118433,1
Invoice 48221,1
Invoice 80914,1
Invoice 89535,1
Invoice 53757,1
Invoice 12408,1
Invoice 54608,1
Invoice 15119,1
Invoice 92423,1
Invoice 93198,1
Invoice 139764,1
Invoice 56217,1
Invoice 123204,3
Invoice 140106,3
Invoice 62527,3
Invoice 118857,1
Invoice 89784,1
Invoice 38339,1
Invoice 112803,1
Invoice 64119,1
Invoice 15297,1
Invoice 112749,1
Invoice 55048,1
Invoice 18638,1
Invoice 3157,1
Invoice 141866,1
Invoice 35041,1
Invoice 136540,1
Invoice 141594,1
Invoice 47498,1
Invoice 25749,1
Invoice 35212,1
Invoice 103398,1
Invoice 238720,1
Invoice 101281,1
Invoice 118978,1
Invoice 101526,1
Invoice 41128,1
Invoice 98303,1
Invoice 71133,1
Invoice 99111,1
Invoice 132566,1
Invoice 93553,1
Invoice 107302,1
Invoice 4236,1
Invoice 98916,1
Invoice 1966,1
Invoice 137426,1
Invoice 103578,1
Invoice 127837,1
Invoice 40978,1
Invoice 24580,1
Invoice 6764,1
Invoice 66024,1
Invoice 22367,1
Invoice 66941,1
Invoice 25400,1
Invoice 100551,1
Invoice 44126,1
Invoice 69994,1
Invoice 4272,3
Invoice 43380,1
Invoice 44121,1
Invoice 86071,1
Invoice 167,1
Invoice 63507,1
Invoice 1775,1
Invoice 42564,1
Invoice 12925,1
Invoice 44966,1
Invoice 89010,1
Invoice 134080,1
Invoice 82168,1
Invoice 126064,1
Invoice 40792,1
Invoice 135927,3
Invoice 72558,3
Invoice 152088,1
Invoice 163583,1
Invoice 274861,1
Invoice 207897,1
Invoice 240187,1
Invoice 117084,4
Invoice 45485,2
Invoice 96292,1
Invoice 188028,1
Invoice 208867,1
Invoice 264767,1
Invoice 269716,2
Invoice 8676,1
Invoice 154126,2
Invoice 34713,1
Invoice 144422,1
Invoice 52144,2
Invoice 188098,1
Invoice 68081,1
Invoice 7766,3
Invoice 216497,3
Invoice 221857,4
Invoice 207271,3
Invoice 38604,1
Invoice 274315,1
Invoice 45252,8
Invoice 22320,2
Invoice 12065,1
Invoice 20285,2
Invoice 154935,1
Invoice 209754,1
Invoice 190094,1
Invoice 8030,1
Invoice 256439,2
Invoice 183561,1
Invoice 44870,1
Invoice 18256,1
Invoice 76989,1
Invoice 145490,9
Invoice 50833,3
Invoice 252646,3
Invoice 66605,1
Invoice 4654,1
Invoice 24729,1
Invoice 74751,1
Invoice 201196,2
Invoice 172292,1
Invoice 205767,2
Invoice 130619,1
Invoice 248020,1
Invoice 115660,7
Invoice 45028,1
Invoice 234625,1
Invoice 268902,3
Invoice 160361,2
Invoice 159917,2
Invoice 266610,2
Invoice 251814,2
Invoice 274325,2
Invoice 107994,1
Invoice 194686,2
Invoice 227643,1
Invoice 177164,1
Invoice 160255,2
Invoice 112695,9
Invoice 173475,2
Invoice 16291,1
Invoice 159430,1
Invoice 145380,1
Invoice 104572,2
Invoice 110508,2
Invoice 229261,3
Invoice 71149,1
Invoice 32476,3
Invoice 18156,2
Invoice 215142,2
Invoice 223386,2
Invoice 226605,2
Invoice 269257,2
Invoice 256924,2
Invoice 268097,2
Invoice 192963,2
Invoice 244082,2
Invoice 227051,2
Invoice 239737,4
Invoice 58604,2
Invoice 186699,2
Invoice 243645,1
Invoice 191918,3
Invoice 273024,1
Invoice 173989,1
Invoice 212142,1
Invoice 179876,4
Invoice 269458,1
Invoice 244558,6
Invoice 205796,4
Invoice 189844,2
Invoice 175008,3
Invoice 202334,3
Invoice 245558,3
Invoice 276962,3
Invoice 192261,1
Invoice 199114,4
Invoice 258616,1
Invoice 212171,14
Invoice 233801,1
Invoice 216114,1
Invoice 245921,1
Invoice 212475,3
Invoice 241467,3
Invoice 267151,1
Invoice 277026,4
Invoice 171454,1
Invoice 172876,1
Invoice 203198,3
Invoice 248964,2
Invoice 227729,2
Invoice 233960,5
Invoice 199699,2
Invoice 261778,2
Invoice 270838,6
Invoice 268115,3
Invoice 214429,6
Invoice 260199,7
Invoice 182099,3
Invoice 178623,1
Invoice 271219,3
Invoice 219838,1
Invoice 274175,3
Invoice 186033,4
Invoice 240212,6
Invoice 247545,1
Invoice 211056,4
Invoice 271846,2
Invoice 206401,1
Invoice 234943,4
Invoice 276674,2
Invoice 224386,6
Invoice 263050,1
Invoice 259285,3
Invoice 250727,1
Invoice 186825,5
Invoice 204922,2
Invoice 276852,2
Invoice 173432,2
Invoice 235389,2
Invoice 170471,2
Invoice 183207,1
Invoice 216834,2
Invoice 244670,2
Invoice 87619,19
Invoice 70471,4
Invoice 194440,1
Invoice 209155,4
Invoice 204427,2
Invoice 274365,3
Invoice 197414,1
Invoice 257646,2
Invoice 245984,7
Invoice 42721,3
Invoice 225949,2
Invoice 269586,4
Invoice 242531,5
Invoice 247068,7
Invoice 166167,22
Invoice 189274,1
Invoice 256962,1
Invoice 243159,1
Invoice 249188,1
Invoice 49533,4
Invoice 224886,1
Invoice 246622,1
Invoice 210930,2
Invoice 192601,6
Invoice 189651,1
Invoice 221134,3
Invoice 215408,1
Invoice 264243,2
Invoice 273175,2
Invoice 227176,1
Invoice 256112,1
Invoice 139570,2
Invoice 165041,2
Invoice 260170,2
Invoice 186123,1
Invoice 239672,2
Invoice 167265,4
Invoice 168389,1
Invoice 204267,1
Invoice 200165,1
Invoice 165229,3
Invoice 238658,3
Invoice 219857,2
Invoice 242178,1
Invoice 229798,2
Invoice 169669,2
Invoice 256333,2
Invoice 234132,6
Invoice 67775,2
Invoice 185364,2
Invoice 208320,2
Invoice 186816,1
Invoice 250227,2
Invoice 224771,5
Invoice 249269,2
Invoice 267658,2
Invoice 212235,2
Invoice 209061,1
Invoice 260697,2
Invoice 221017,11
Invoice 169699,1
Invoice 175102,2
Invoice 176917,3
Invoice 270853,1
Invoice 167623,2
Invoice 272009,2
Invoice 230829,7
Invoice 201092,6
Invoice 265804,4
Invoice 276125,5
Invoice 205150,1
Invoice 254967,3
Invoice 240359,6
Invoice 179526,3
Invoice 248852,1
Invoice 166139,1
Invoice 263113,2
Invoice 169501,5
Invoice 247491,4
Invoice 261343,1
Invoice 206588,1
Invoice 266841,11
Invoice 173800,2
Invoice 216387,2
Invoice 265718,1
Invoice 188211,7
Invoice 259044,1
Invoice 205135,1
Invoice 264095,1
Invoice 166295,1
Invoice 251112,3
Invoice 201181,2
Invoice 201828,3
Invoice 219377,12
Invoice 216373,2
Invoice 186482,3
Invoice 269720,2
Invoice 254712,6
Invoice 178027,3
Invoice 241334,1
Invoice 195505,3
Invoice 183765,1
Invoice 211142,2
Invoice 235838,1
Invoice 185028,2
Invoice 207044,8
Invoice 194897,2
Invoice 239895,1
Invoice 235539,1
Invoice 267066,6
Invoice 251580,1
Invoice 196739,6
Invoice 192292,1
Invoice 36679,4
Invoice 182226,3
Invoice 208075,2
Invoice 188456,1
Invoice 172671,1
Invoice 173735,1
Invoice 203418,3
Invoice 180899,3
Invoice 239879,1
Invoice 196910,1
Invoice 216201,2
Invoice 275550,7
Invoice 213772,4
Invoice 234903,2
Invoice 234598,10
Invoice 180878,2
Invoice 262359,2
Invoice 235479,1
Invoice 235944,4
Invoice 181259,1
Invoice 213619,1
Invoice 270887,1
Invoice 165438,3
Invoice 262383,2
Invoice 274742,7
Invoice 176452,2
Invoice 196966,2
Invoice 192033,2
Invoice 212221,6
Invoice 230266,1
Invoice 273081,1
Invoice 167424,1
Invoice 232279,3
Invoice 218407,2
Invoice 207478,3
Invoice 199264,1
Invoice 185917,3
Invoice 167916,1
Invoice 228940,4
Invoice 245140,3
Invoice 172655,1
Invoice 170421,3
Invoice 232788,1
Invoice 274509,17
Invoice 221079,1
Invoice 204187,1
Invoice 201307,1
Invoice 266815,1
Invoice 188773,1
Invoice 220087,2
Invoice 260953,3
Invoice 245087,2
Invoice 200277,1
Invoice 183835,5
Invoice 206636,4
Invoice 237718,2
Invoice 241709,9
Invoice 213917,1
Invoice 206286,4
Invoice 241785,2
Invoice 260485,1
Invoice 195511,4
Invoice 207516,1
Invoice 166485,1
Invoice 217969,3
Invoice 222877,4
Invoice 270629,8
Invoice 165189,4
Invoice 204092,2
Invoice 188315,1
Invoice 238011,6
Invoice 195477,1
Invoice 237364,10
Invoice 237324,13
Invoice 170372,2
Invoice 177270,2
Invoice 212944,2
Invoice 204515,2
Invoice 221010,12
Invoice 194494,3
Invoice 264496,2
Invoice 259127,1
Invoice 198249,2
Invoice 240614,3
Invoice 266196,2
Invoice 166791,11
Invoice 172782,1
Invoice 220639,2
Invoice 84130,6
Invoice 197714,1
Invoice 172808,1
Invoice 221443,2
Invoice 264436,4
Invoice 177646,1
Invoice 171327,1
Invoice 160424,3
Invoice 239313,4
Invoice 210637,3
Invoice 207513,2
Invoice 256836,10
Invoice 184311,9
Invoice 203300,2
Invoice 232538,3
Invoice 265951,6
Invoice 215786,8
Invoice 215904,2
Invoice 217479,3
Invoice 270536,1
Invoice 239455,2
Invoice 204432,4
Invoice 232833,1
Invoice 202234,1
Invoice 185142,1
Invoice 256837,3
Invoice 251920,2
Invoice 193502,2
Invoice 221374,3
Invoice 122303,12
Invoice 159652,11
Invoice 166541,1
Invoice 209068,2
Invoice 190740,2
Invoice 93050,3
Invoice 180373,2
Invoice 267681,2
Invoice 212919,1
Invoice 168495,2
Invoice 160502,2
Invoice 159823,3
Invoice 159722,3
Invoice 160333,1
Invoice 231688,1
Invoice 182906,1
Invoice 160263,1
Invoice 48555,1
Invoice 126176,1
Invoice 133108,2
Invoice 36459,1
Invoice 89733,3
Invoice 8386,1
Invoice 240065,2
Invoice 160413,3
Invoice 147031,1
Invoice 140128,1
Invoice 24335,2
Invoice 268024,2
Invoice 221855,1
Invoice 270188,1
Invoice 23083,1
Invoice 31729,1
Invoice 128122,1
Invoice 125156,1
Invoice 93065,1
Invoice 7092,1
Invoice 10452,1
Invoice 64241,1
Invoice 63051,1
Invoice 4178,1
Invoice 108438,1
Invoice 94511,1
Invoice 221938,9
Invoice 262800,2
Invoice 273156,2
Invoice 140236,2
Invoice 165157,1
Invoice 83343,4
Invoice 177199,1
Invoice 176691,3
Invoice 177268,3
Invoice 177280,1
Invoice 275915,1
Invoice 170867,1
Invoice 273330,4
Invoice 227432,1
Invoice 160631,6
Invoice 257830,7
Invoice 131904,1
Invoice 121400,1
Invoice 75807,1
Invoice 64974,1
Invoice 9692,1
Invoice 88841,1
Invoice 245282,1
Invoice 224311,3
Invoice 213785,2
Invoice 171860,1
Invoice 96422,1
Invoice 150521,1
Invoice 159037,1
Invoice 179844,2
Invoice 195395,2
Invoice 73430,1
Invoice 122708,1
Invoice 105177,1
Invoice 37501,1
Invoice 140060,1
Invoice 107733,1
Invoice 45009,1
Invoice 78489,1
Invoice 53663,1
Invoice 71017,1
Invoice 2903,1
Invoice 31782,1
Invoice 106272,1
Invoice 36426,2
Invoice 119366,1
Invoice 131099,1
Invoice 111749,1
Invoice 114535,1
Invoice 32597,1
Invoice 108250,1
Invoice 147859,1
Invoice 44844,1
Invoice 2398,1
Invoice 138707,1
Invoice 58648,1
Invoice 113325,1
Invoice 141870,1
Invoice 78902,1
Invoice 95530,1
Invoice 31169,1
Invoice 36887,1
Invoice 125418,1
Invoice 45778,1
Invoice 66703,1
Invoice 84918,1
Invoice 31613,1
Invoice 20130,1
Invoice 42227,1
Invoice 64069,1
Invoice 76430,1
Invoice 23315,1
Invoice 30279,1
Invoice 22081,1
Invoice 122530,1
Invoice 12836,1
Invoice 40673,1
Invoice 132691,1
Invoice 62223,1
Invoice 63512,1
Invoice 86556,1
Invoice 84243,1
Invoice 62760,1
Invoice 7165,1
Invoice 80813,1
Invoice 136733,1
Invoice 40030,1
Invoice 130402,1
Invoice 90647,1
Invoice 40222,1
Invoice 141739,1
Invoice 131278,1
Invoice 49430,1
Invoice 109014,1
Invoice 86296,1
Invoice 97240,1
Invoice 5956,1
Invoice 126729,1
Invoice 6230,1
Invoice 78647,1
Invoice 53042,1
Invoice 138662,1
Invoice 40450,1
Invoice 79671,1
Invoice 10805,1
Invoice 96025,1
Invoice 61269,1
Invoice 68361,1
Invoice 111010,1
Invoice 87653,1
Invoice 93229,1
Invoice 12369,1
Invoice 3719,1
Invoice 71071,1
Invoice 135908,1
Invoice 76814,1
Invoice 36051,1
Invoice 83950,1
Invoice 36531,1
Invoice 130673,1
Invoice 82579,1
Invoice 104507,1
Invoice 59727,1
Invoice 98340,1
Invoice 76722,1
Invoice 104195,1
Invoice 102893,1
Invoice 33521,1
Invoice 29405,1
Invoice 128222,1
Invoice 156,1
Invoice 72003,1
Invoice 137559,1
Invoice 127518,1
Invoice 110966,1
Invoice 61350,1
Invoice 30021,1
Invoice 54819,1
Invoice 41284,1
Invoice 103294,1
Invoice 11581,1
Invoice 484,1
Invoice 121146,1
Invoice 11171,1
Invoice 77360,1
Invoice 6317,1
Invoice 85113,1
Invoice 123217,1
Invoice 42512,1
Invoice 93714,2
Invoice 54980,1
Invoice 47972,1
Invoice 39127,1
Invoice 127543,2
Invoice 49577,1
Invoice 79146,2
Invoice 102651,1
Invoice 64114,1
Invoice 23776,1
Invoice 40945,1
Invoice 95176,1
Invoice 40793,1
Invoice 117726,1
Invoice 136001,1
Invoice 57658,1
Invoice 2770,1
Invoice 12570,1
Invoice 44278,1
Invoice 114423,1
Invoice 59052,1
Invoice 58535,1
Invoice 42293,1
Invoice 13580,1
Invoice 82696,1
Invoice 72484,1
Invoice 92764,1
Invoice 135212,1
Invoice 118801,1
Invoice 81131,1
Invoice 64890,1
Invoice 128456,1
Invoice 807,1
Invoice 35872,1
Invoice 102830,1
Invoice 22820,1
Invoice 104468,1
Invoice 133787,1
Invoice 97731,1
Invoice 85973,1
Invoice 39980,1
Invoice 40939,1
Invoice 118757,1
Invoice 48356,1
Invoice 30431,1
Invoice 136374,1
Invoice 139076,1
Invoice 44327,1
Invoice 121385,1
Invoice 23003,1
Invoice 20364,1
Invoice 64737,1
Invoice 126538,1
Invoice 152390,1
Invoice 49104,1
Invoice 56175,1
Invoice 26423,1
Invoice 168588,1
Invoice 184600,2
Invoice 136190,1
Invoice 149757,1
Invoice 226296,11
Invoice 168830,1
Invoice 62364,6
Invoice 103693,1
Invoice 136413,1
Invoice 48909,1
Invoice 53118,1
Invoice 96749,1
Invoice 54824,1
Invoice 101975,1
Invoice 59813,1
Invoice 101463,1
Invoice 28717,1
Invoice 81323,1
Invoice 125226,1
Invoice 139611,1
Invoice 259025,1
Invoice 136134,1
Invoice 200066,1
Invoice 178457,2
Invoice 192355,2
Invoice 264726,2
Invoice 267717,2
Invoice 103443,7
Invoice 261381,1
Invoice 195337,7
Invoice 197805,1
Invoice 197603,1
Invoice 256044,1
Invoice 122883,1
Invoice 53827,1
Invoice 69230,1
Invoice 58411,1
Invoice 142334,1
Invoice 7044,1
Invoice 158580,1
Invoice 149685,1
Invoice 168897,1
Invoice 207819,1
Invoice 213615,1
Invoice 164944,1
Invoice 32623,1
Invoice 187822,1
Invoice 196388,1
Invoice 249257,2
Invoice 167486,2
Invoice 247956,1
Invoice 177413,1
Invoice 48911,1
Invoice 59991,1
Invoice 127949,1
Invoice 150269,1
Invoice 172931,2
Invoice 234854,1
Invoice 215315,1
Invoice 23964,1
Invoice 272350,1
Invoice 267812,1
Invoice 261235,1
Invoice 209764,1
Invoice 218934,3
Invoice 272359,1
Invoice 203255,1
Invoice 197062,1
Invoice 258822,1
Invoice 273535,1
Invoice 237183,1
Invoice 234354,1
Invoice 223905,1
Invoice 252198,1
Invoice 197554,1
Invoice 262694,1
Invoice 220497,1
Invoice 229083,1
Invoice 255106,1
Invoice 232168,1
Invoice 263474,1
Invoice 246472,1
Invoice 225555,1
Invoice 185559,1
Invoice 165126,1
Invoice 205780,1
Invoice 235122,1
Invoice 228468,1
Invoice 249857,1
Invoice 228445,1
Invoice 260110,1
Invoice 177005,1
Invoice 245372,1
Invoice 206701,1
Invoice 253433,1
Invoice 165165,1
Invoice 213575,1
Invoice 169650,1
Invoice 229024,1
Invoice 167511,1
Invoice 236534,1
Invoice 216299,1
Invoice 247267,1
Invoice 276577,1
Invoice 214137,1
Invoice 249649,1
Invoice 71116,1
Invoice 266994,1
Invoice 202060,1
Invoice 255247,1
Invoice 167031,1
Invoice 176045,1
Invoice 227178,1
Invoice 171210,1
Invoice 246271,3
Invoice 167579,1
Invoice 176526,1
Invoice 238084,1
Invoice 94192,2
Invoice 194425,1
Invoice 148088,1
Invoice 147137,1
Invoice 153667,1
Invoice 146741,1
Invoice 152162,1
Invoice 148529,1
Invoice 235367,1
Invoice 214044,1
Invoice 238357,1
Invoice 198625,1
Invoice 174361,1
Invoice 216438,4
Invoice 171630,1
Invoice 228696,1
Invoice 198954,1
Invoice 189516,1
Invoice 203778,3
Invoice 268930,1
Invoice 105959,2
Invoice 111875,4
Invoice 257499,1
Invoice 164892,4
Invoice 256640,1
Invoice 218400,1
Invoice 228103,1
Invoice 187660,1
Invoice 235144,1
Invoice 16442,5
Invoice 136284,3
Invoice 249258,2
Invoice 276605,1
Invoice 220044,1
Invoice 236811,1
Invoice 218031,1
Invoice 266951,1
Invoice 193618,2
Invoice 275358,1
Invoice 267402,1
Invoice 214394,2
Invoice 201249,1
Invoice 219823,1
Invoice 208398,3
Invoice 228036,1
Invoice 192706,1
Invoice 166391,1
Invoice 60953,2
Invoice 234814,3
Invoice 260760,1
Invoice 180143,1
Invoice 76674,2
Invoice 181358,1
Invoice 235152,1
Invoice 178994,1
Invoice 187620,1
Invoice 187505,1
Invoice 233884,1
Invoice 197462,1
Invoice 220886,2
Invoice 175608,1
Invoice 266458,1
Invoice 230352,1
Invoice 230893,1
Invoice 232362,1
Invoice 271615,1
Invoice 245620,1
Invoice 192719,3
Invoice 169400,4
Invoice 185274,1
Invoice 174286,1
Invoice 183669,1
Invoice 169272,1
Invoice 260834,1
Invoice 250704,3
Invoice 197801,1
Invoice 215641,1
Invoice 220813,4
Invoice 211507,1
Invoice 246980,1
Invoice 181625,2
Invoice 191570,1
Invoice 216461,5
Invoice 270578,1
Invoice 167944,1
Invoice 228599,2
Invoice 183749,2
Invoice 184737,1
Invoice 249298,4
Invoice 210631,2
Invoice 176598,1
Invoice 160329,1
Invoice 266490,1
Invoice 265231,1
Invoice 207443,6
Invoice 173979,1
Invoice 178973,3
Invoice 186647,1
Invoice 188668,1
Invoice 265860,1
Invoice 208395,2
Invoice 216376,1
Invoice 237556,1
Invoice 169543,1
Invoice 268618,5
Invoice 252813,5
Invoice 175292,2
Invoice 214675,3
Invoice 259502,1
Invoice 238289,1
Invoice 229169,1
Invoice 179274,2
Invoice 201656,1
Invoice 272953,4
Invoice 177440,2
Invoice 254927,2
Invoice 173085,3
Invoice 261116,2
Invoice 266660,1
Invoice 251137,1
Invoice 186234,1
Invoice 125438,1
Invoice 121435,1
Invoice 45644,1
Invoice 124981,1
Invoice 63619,1
Invoice 56097,1
Invoice 38621,1
Invoice 56678,1
Invoice 103122,1
Invoice 140312,1
Invoice 116646,1
Invoice 84470,1
Invoice 151629,1
Invoice 154314,1
Invoice 101019,1
Invoice 117931,1
Invoice 112068,1
Invoice 33710,1
Invoice 129908,1
Invoice 41823,1
Invoice 20768,1
Invoice 33958,1
Invoice 131048,1
Invoice 134322,1
Invoice 64845,1
Invoice 86591,1
Invoice 147321,1
Invoice 73519,1
Invoice 126539,1
Invoice 39508,1
Invoice 91482,1
Invoice 56037,1
Invoice 49798,1
Invoice 123193,1
Invoice 28496,1
Invoice 112539,1
Invoice 16057,1
Invoice 26947,1
Invoice 122020,1
Invoice 47081,1
Invoice 17552,1
Invoice 119908,1
Invoice 63648,1
Invoice 130370,1
Invoice 142433,1
Invoice 154979,1
Invoice 42266,1
Invoice 85514,1
Invoice 105958,1
Invoice 55516,1
Invoice 25115,1
Invoice 136943,1
Invoice 141771,1
Invoice 44279,1
Invoice 64982,1
Invoice 139830,1
Invoice 125290,1
Invoice 154857,1
Invoice 153427,1
Invoice 149765,1
Invoice 146414,1
Invoice 153183,1
Invoice 146296,1
Invoice 157586,1
Invoice 16588,1
Invoice 17315,1
Invoice 98533,1
Invoice 158154,1
Invoice 22989,1
Invoice 5047,1
Invoice 16218,1
Invoice 129244,1
Invoice 106403,1
Invoice 48276,1
Invoice 78108,1
Invoice 31450,1
Invoice 153798,1
Invoice 145798,1
Invoice 145300,1
Invoice 92610,1
Invoice 64297,1
Invoice 63277,1
Invoice 81975,1
Invoice 135476,1
Invoice 86964,1
Invoice 262753,1
Invoice 220654,1
