CoCd,DocumentNo,Year,Type,Pstng Date,Reference,Obj. key,CoCd2
Company 15,5100161405.0,2022.0,RE  ,09/13/2022,Ref 132677,51001614052022,
Company 15,5100161407.0,2022.0,RE  ,09/13/2022,Ref 133177,51001614072022,
Company 15,5100161447.0,2022.0,RE  ,09/14/2022,Ref 133909,51001614472022,
Company 15,5100161502.0,2022.0,RE  ,09/14/2022,Ref 134478,51001615022022,
Company 15,5100161511.0,2022.0,RE  ,09/14/2022,Ref 132280,51001615112022,
Company 15,5100161512.0,2022.0,RE  ,09/14/2022,Ref 131499,51001615122022,
Company 15,5100161563.0,2022.0,RE  ,09/14/2022,Ref 131398,51001615632022,
Company 15,5100161642.0,2022.0,RE  ,09/14/2022,Ref 131969,51001616422022,
Company 15,5100161673.0,2022.0,RE  ,09/14/2022,Ref 134400,51001616732022,
Company 15,5100162009.0,2022.0,RE  ,09/15/2022,Ref 131485,51001620092022,
Company 15,5100162207.0,2022.0,RE  ,09/15/2022,Ref 134504,51001622072022,
Company 15,5100162209.0,2022.0,RE  ,09/15/2022,Ref 133246,51001622092022,
Company 15,5100162221.0,2022.0,RE  ,09/15/2022,Ref 131900,51001622212022,
Company 15,5100162222.0,2022.0,RE  ,09/15/2022,Ref 134542,51001622222022,
Company 15,5100162226.0,2022.0,RE  ,09/15/2022,Ref 130405,51001622262022,
Company 15,5100162227.0,2022.0,RE  ,09/15/2022,Ref 133912,51001622272022,
Company 15,5100162261.0,2022.0,RE  ,09/15/2022,Reference 88087,51001622612022,
Company 15,5100162270.0,2022.0,RE  ,09/15/2022,Ref 133454,51001622702022,
Company 15,5100162397.0,2022.0,RE  ,09/15/2022,Ref 134299,51001623972022,
Company 15,5100162454.0,2022.0,RE  ,09/16/2022,Ref 130365,51001624542022,
Company 15,5100162478.0,2022.0,RE  ,09/16/2022,Ref 133525,51001624782022,
Company 15,5100162480.0,2022.0,RE  ,09/16/2022,Ref 134241,51001624802022,
Company 15,5100162481.0,2022.0,RE  ,09/16/2022,Ref 134727,51001624812022,
Company 15,5100162488.0,2022.0,RE  ,09/16/2022,Ref 132907,51001624882022,
Company 15,5100162501.0,2022.0,RE  ,09/16/2022,Ref 131415,51001625012022,
Company 15,5100162511.0,2022.0,RE  ,09/16/2022,Ref 132825,51001625112022,
Company 15,5100162512.0,2022.0,RE  ,09/16/2022,Ref 133770,51001625122022,
Company 15,5100162514.0,2022.0,RE  ,09/16/2022,Reference 55493,51001625142022,
Company 15,5100162516.0,2022.0,RE  ,09/16/2022,Ref 131984,51001625162022,
Company 15,5100162522.0,2022.0,RE  ,09/16/2022,Ref 131788,51001625222022,
Company 15,5100162558.0,2022.0,RE  ,09/16/2022,Ref 131339,51001625582022,
Company 15,5100162559.0,2022.0,RE  ,09/16/2022,Ref 134090,51001625592022,
Company 15,5100162590.0,2022.0,RE  ,09/16/2022,Ref 133138,51001625902022,
Company 15,5100162591.0,2022.0,RE  ,09/16/2022,Ref 133753,51001625912022,
Company 15,5100162595.0,2022.0,RE  ,09/16/2022,Ref 133095,51001625952022,
Company 15,5100162632.0,2022.0,RE  ,09/16/2022,Ref 131382,51001626322022,
Company 15,5100162634.0,2022.0,RE  ,09/16/2022,Ref 131285,51001626342022,
Company 15,5100162636.0,2022.0,RE  ,09/16/2022,Ref 134346,51001626362022,
Company 15,5100162639.0,2022.0,RE  ,09/16/2022,Ref 132096,51001626392022,
Company 15,5100162655.0,2022.0,RE  ,09/16/2022,Ref 133926,51001626552022,
Company 15,5100162688.0,2022.0,RE  ,09/16/2022,Ref 133701,51001626882022,
Company 15,5100162689.0,2022.0,RE  ,09/16/2022,Ref 134360,51001626892022,
Company 15,5100162690.0,2022.0,RE  ,09/16/2022,Ref 131501,51001626902022,
Company 15,5100162794.0,2022.0,RE  ,09/16/2022,Ref 133027,51001627942022,
Company 15,5100162797.0,2022.0,RE  ,09/16/2022,Ref 131191,51001627972022,
Company 15,5100162800.0,2022.0,RE  ,09/16/2022,Ref 131944,51001628002022,
Company 15,5100162803.0,2022.0,RE  ,09/16/2022,Ref 131708,51001628032022,
Company 15,5100162816.0,2022.0,RE  ,09/16/2022,Ref 130828,51001628162022,
Company 15,5100162821.0,2022.0,RE  ,09/16/2022,Ref 133725,51001628212022,
Company 15,5100162830.0,2022.0,RE  ,09/16/2022,Ref 131781,51001628302022,
Company 15,5100163387.0,2022.0,RE  ,09/20/2022,Ref 132292,51001633872022,
Company 15,5100163389.0,2022.0,RE  ,09/20/2022,Ref 133675,51001633892022,
Company 15,5100163392.0,2022.0,RE  ,09/20/2022,Ref 132904,51001633922022,
Company 15,5100163394.0,2022.0,RE  ,09/20/2022,Ref 132898,51001633942022,
Company 15,5100163400.0,2022.0,RE  ,09/20/2022,Ref 134420,51001634002022,
Company 15,5100163430.0,2022.0,RE  ,09/20/2022,Reference 87330,51001634302022,
Company 15,5100163437.0,2022.0,RE  ,09/20/2022,Ref 133756,51001634372022,
Company 15,5100163451.0,2022.0,RE  ,09/20/2022,Ref 131521,51001634512022,
Company 15,5100163469.0,2022.0,RE  ,09/20/2022,Ref 130915,51001634692022,
Company 15,5100163470.0,2022.0,RE  ,09/20/2022,Ref 131891,51001634702022,
Company 15,5100163471.0,2022.0,RE  ,09/20/2022,Reference 12636,51001634712022,
Company 15,5100163472.0,2022.0,RE  ,09/20/2022,Ref 130493,51001634722022,
Company 15,5100163473.0,2022.0,RE  ,09/20/2022,Reference 61918,51001634732022,
Company 15,5100163474.0,2022.0,RE  ,09/20/2022,Reference 97481,51001634742022,
Company 15,5100163475.0,2022.0,RE  ,09/20/2022,Ref 130472,51001634752022,
Company 15,5100163661.0,2022.0,RE  ,09/20/2022,Ref 131071,51001636612022,
Company 15,5100163695.0,2022.0,RE  ,09/20/2022,Ref 134020,51001636952022,
Company 15,5100163696.0,2022.0,RE  ,09/20/2022,Ref 130894,51001636962022,
Company 15,5100163697.0,2022.0,RE  ,09/20/2022,Ref 131778,51001636972022,
Company 15,5100163727.0,2022.0,RE  ,09/20/2022,Ref 132662,51001637272022,
Company 15,5100163802.0,2022.0,RE  ,09/21/2022,Ref 134501,51001638022022,
Company 15,5100163804.0,2022.0,RE  ,09/21/2022,Ref 131929,51001638042022,
Company 15,5100163805.0,2022.0,RE  ,09/21/2022,Ref 134327,51001638052022,
Company 15,5100163807.0,2022.0,RE  ,09/21/2022,Ref 131570,51001638072022,
Company 15,5100163811.0,2022.0,RE  ,09/21/2022,Ref 132310,51001638112022,
Company 15,5100163819.0,2022.0,RE  ,09/21/2022,Ref 133474,51001638192022,
Company 15,5100163824.0,2022.0,RE  ,09/21/2022,Reference 28187,51001638242022,
Company 15,5100163826.0,2022.0,RE  ,09/21/2022,Ref 131632,51001638262022,
Company 15,5100163828.0,2022.0,RE  ,09/21/2022,Ref 133852,51001638282022,
Company 15,5100163872.0,2022.0,RE  ,09/21/2022,Ref 133238,51001638722022,
Company 15,5100163884.0,2022.0,RE  ,09/21/2022,Ref 130788,51001638842022,
Company 15,5100163941.0,2022.0,RE  ,09/21/2022,Ref 132391,51001639412022,
Company 15,5100164096.0,2022.0,RE  ,09/21/2022,Ref 131144,51001640962022,
Company 15,5100164117.0,2022.0,RE  ,09/21/2022,Ref 133218,51001641172022,
Company 15,5100164196.0,2022.0,RE  ,09/22/2022,Ref 130592,51001641962022,
Company 15,5100164215.0,2022.0,RE  ,09/22/2022,Ref 133050,51001642152022,
Company 15,5100164219.0,2022.0,RE  ,09/22/2022,Ref 133281,51001642192022,
Company 15,5100164230.0,2022.0,RE  ,09/22/2022,Ref 132753,51001642302022,
Company 15,5100164231.0,2022.0,RE  ,09/22/2022,Reference 25602,51001642312022,
Company 15,5100164232.0,2022.0,RE  ,09/22/2022,Ref 133867,51001642322022,
Company 15,5100164233.0,2022.0,RE  ,09/22/2022,Ref 131935,51001642332022,
Company 15,5100164235.0,2022.0,RE  ,09/22/2022,Ref 134558,51001642352022,
Company 15,5100164237.0,2022.0,RE  ,09/22/2022,Ref 131554,51001642372022,
Company 15,5100164240.0,2022.0,RE  ,09/22/2022,Ref 131044,51001642402022,
Company 15,5100164241.0,2022.0,RE  ,09/22/2022,Ref 130511,51001642412022,
Company 15,5100164304.0,2022.0,RE  ,09/22/2022,Ref 131495,51001643042022,
Company 15,5100164306.0,2022.0,RE  ,09/22/2022,Ref 134315,51001643062022,
Company 15,5100164454.0,2022.0,RE  ,09/22/2022,Ref 134156,51001644542022,
Company 15,5100164457.0,2022.0,RE  ,09/22/2022,Ref 132982,51001644572022,
Company 15,5100164469.0,2022.0,RE  ,09/22/2022,Ref 133239,51001644692022,
Company 15,5100164471.0,2022.0,RE  ,09/22/2022,Ref 131756,51001644712022,
Company 15,5100164472.0,2022.0,RE  ,09/22/2022,Ref 132224,51001644722022,
Company 15,5100164476.0,2022.0,RE  ,09/22/2022,Ref 131330,51001644762022,
Company 15,5100164477.0,2022.0,RE  ,09/22/2022,Ref 134581,51001644772022,
Company 15,5100164494.0,2022.0,RE  ,09/22/2022,Ref 131224,51001644942022,
Company 15,5100164503.0,2022.0,RE  ,09/22/2022,Ref 130984,51001645032022,
Company 15,5100164523.0,2022.0,RE  ,09/23/2022,Ref 131183,51001645232022,
Company 15,5100164524.0,2022.0,RE  ,09/23/2022,Ref 132708,51001645242022,
Company 15,5100164548.0,2022.0,RE  ,09/23/2022,Ref 133603,51001645482022,
Company 15,5100164609.0,2022.0,RE  ,09/23/2022,Ref 133443,51001646092022,
Company 15,5100164648.0,2022.0,RE  ,09/23/2022,Ref 131354,51001646482022,
Company 15,5100164700.0,2022.0,RE  ,09/23/2022,Ref 133870,51001647002022,
Company 15,5100164733.0,2022.0,RE  ,09/23/2022,Ref 130524,51001647332022,
Company 15,5100164749.0,2022.0,RE  ,09/23/2022,Reference 110133,51001647492022,
Company 15,5100164769.0,2022.0,RE  ,09/23/2022,Ref 130766,51001647692022,
Company 15,5100164783.0,2022.0,RE  ,09/23/2022,Ref 134347,51001647832022,
Company 15,5100164785.0,2022.0,RE  ,09/23/2022,Ref 130572,51001647852022,
Company 15,5100164786.0,2022.0,RE  ,09/23/2022,Ref 130495,51001647862022,
Company 15,5100164864.0,2022.0,RE  ,09/25/2022,Ref 131555,51001648642022,
Company 15,5100164865.0,2022.0,RE  ,09/25/2022,Ref 133978,51001648652022,
Company 15,5100165038.0,2022.0,RE  ,09/26/2022,Ref 134604,51001650382022,
Company 15,5100165042.0,2022.0,RE  ,09/26/2022,Ref 134637,51001650422022,
Company 15,5100165044.0,2022.0,RE  ,09/26/2022,Ref 133434,51001650442022,
Company 15,5100165078.0,2022.0,RE  ,09/26/2022,Ref 133320,51001650782022,
Company 15,5100165088.0,2022.0,RE  ,09/26/2022,Ref 130993,51001650882022,
Company 15,5100165490.0,2022.0,RE  ,09/26/2022,Ref 131556,51001654902022,
Company 15,5100165491.0,2022.0,RE  ,09/26/2022,Ref 130854,51001654912022,
Company 15,5100165525.0,2022.0,RE  ,09/26/2022,Reference 113707,51001655252022,
Company 15,5100165526.0,2022.0,RE  ,09/26/2022,Reference 9643,51001655262022,
Company 15,5100165527.0,2022.0,RE  ,09/26/2022,Ref 130452,51001655272022,
Company 15,5100165530.0,2022.0,RE  ,09/26/2022,Reference 12972,51001655302022,
Company 15,5100165740.0,2022.0,RE  ,09/27/2022,Reference 4509,51001657402022,
Company 15,5100165741.0,2022.0,RE  ,09/27/2022,Ref 130619,51001657412022,
Company 15,5100165751.0,2022.0,RE  ,09/27/2022,Ref 131546,51001657512022,
Company 15,5100165754.0,2022.0,RE  ,09/27/2022,Ref 132563,51001657542022,
Company 15,5100165755.0,2022.0,RE  ,09/27/2022,Ref 134005,51001657552022,
Company 15,5100165757.0,2022.0,RE  ,09/27/2022,Ref 132342,51001657572022,
Company 15,5100165978.0,2022.0,RE  ,09/27/2022,Ref 134617,51001659782022,
Company 15,5100165980.0,2022.0,RE  ,09/27/2022,Ref 132000,51001659802022,
Company 15,5100165990.0,2022.0,RE  ,09/27/2022,Reference 49855,51001659902022,
Company 15,5100166047.0,2022.0,RE  ,09/27/2022,Ref 130829,51001660472022,
Company 15,5100166178.0,2022.0,RE  ,09/27/2022,Ref 132067,51001661782022,
Company 15,5100166239.0,2022.0,RE  ,09/27/2022,Ref 130776,51001662392022,
Company 15,5100166436.0,2022.0,RE  ,09/28/2022,Ref 133627,51001664362022,
Company 15,5100166441.0,2022.0,RE  ,09/28/2022,Ref 130848,51001664412022,
Company 15,5100166452.0,2022.0,RE  ,09/28/2022,Reference 6396,51001664522022,
Company 15,5100166453.0,2022.0,RE  ,09/28/2022,Ref 133656,51001664532022,
Company 15,5100166477.0,2022.0,RE  ,09/28/2022,Reference 43095,51001664772022,
Company 15,5100166479.0,2022.0,RE  ,09/28/2022,Ref 131316,51001664792022,
Company 15,5100166485.0,2022.0,RE  ,09/28/2022,Ref 134528,51001664852022,
Company 15,5100166487.0,2022.0,RE  ,09/28/2022,Ref 131235,51001664872022,
Company 15,5100166489.0,2022.0,RE  ,09/28/2022,Ref 131593,51001664892022,
Company 15,5100166547.0,2022.0,RE  ,09/28/2022,Ref 133690,51001665472022,
Company 15,5100166598.0,2022.0,RE  ,09/28/2022,Ref 131532,51001665982022,
Company 15,5100166599.0,2022.0,RE  ,09/28/2022,Ref 130337,51001665992022,
Company 15,5100166723.0,2022.0,RE  ,09/28/2022,Reference 100923,51001667232022,
Company 15,5100166724.0,2022.0,RE  ,09/28/2022,Ref 131368,51001667242022,
Company 15,5100166850.0,2022.0,RE  ,09/29/2022,Ref 133612,51001668502022,
Company 15,5100166851.0,2022.0,RE  ,09/29/2022,Ref 134626,51001668512022,
Company 15,5100166852.0,2022.0,RE  ,09/29/2022,Ref 131655,51001668522022,
Company 15,5100166947.0,2022.0,RE  ,09/29/2022,Reference 49771,51001669472022,
Company 15,5100166983.0,2022.0,RE  ,09/29/2022,Ref 134615,51001669832022,
Company 15,5100167000.0,2022.0,RE  ,09/29/2022,Ref 131297,51001670002022,
Company 15,5100167010.0,2022.0,RE  ,09/29/2022,Ref 131822,51001670102022,
Company 15,5100167013.0,2022.0,RE  ,09/29/2022,Ref 131751,51001670132022,
Company 15,5100167017.0,2022.0,RE  ,09/29/2022,Ref 132635,51001670172022,
Company 15,5100167018.0,2022.0,RE  ,09/29/2022,Ref 130473,51001670182022,
Company 15,5100167039.0,2022.0,RE  ,09/29/2022,Ref 132720,51001670392022,
Company 15,5100167049.0,2022.0,RE  ,09/29/2022,Ref 131432,51001670492022,
Company 15,5100167051.0,2022.0,RE  ,09/29/2022,Ref 133227,51001670512022,
Company 15,5100167055.0,2022.0,RE  ,09/29/2022,Ref 130512,51001670552022,
Company 15,5100167059.0,2022.0,RE  ,09/29/2022,Ref 131214,51001670592022,
Company 15,5100167185.0,2022.0,RE  ,09/29/2022,Ref 133723,51001671852022,
Company 15,5100167210.0,2022.0,RE  ,09/29/2022,Ref 131016,51001672102022,
Company 15,5100167216.0,2022.0,RE  ,09/29/2022,Ref 134397,51001672162022,
Company 15,5100167552.0,2022.0,RE  ,09/30/2022,Reference 60682,51001675522022,
Company 15,5100167555.0,2022.0,RE  ,09/30/2022,Ref 134343,51001675552022,
Company 15,5100167559.0,2022.0,RE  ,09/30/2022,Ref 131223,51001675592022,
Company 15,5100167623.0,2022.0,RE  ,09/30/2022,Ref 132730,51001676232022,
Company 15,5100167702.0,2022.0,RE  ,09/30/2022,Ref 132172,51001677022022,
Company 15,5100167841.0,2022.0,RE  ,09/30/2022,Ref 130688,51001678412022,
Company 15,5100167849.0,2022.0,RE  ,09/30/2022,Ref 132083,51001678492022,
Company 15,5100167850.0,2022.0,RE  ,09/30/2022,Ref 132533,51001678502022,
Company 15,5100167876.0,2022.0,RE  ,09/30/2022,Ref 134097,51001678762022,
Company 15,5100167888.0,2022.0,RE  ,09/30/2022,Ref 133776,51001678882022,
Company 15,5100167891.0,2022.0,RE  ,09/30/2022,Reference 86423,51001678912022,
Company 15,5100167942.0,2022.0,RE  ,09/30/2022,Ref 130697,51001679422022,
Company 15,5100167943.0,2022.0,RE  ,09/30/2022,Ref 131903,51001679432022,
Company 15,5100168184.0,2022.0,RE  ,10/03/2022,Ref 131629,51001681842022,
Company 15,5100168253.0,2022.0,RE  ,10/03/2022,Reference 17979,51001682532022,
Company 15,5100168261.0,2022.0,RE  ,10/03/2022,Reference 39131,51001682612022,
Company 15,5100168262.0,2022.0,RE  ,10/03/2022,Reference 53735,51001682622022,
Company 15,5100168267.0,2022.0,RE  ,10/03/2022,Ref 130872,51001682672022,
Company 15,5100168329.0,2022.0,RE  ,10/03/2022,Ref 130341,51001683292022,
Company 15,5100168353.0,2022.0,RE  ,10/03/2022,Ref 133713,51001683532022,
Company 15,5100168377.0,2022.0,RE  ,10/03/2022,Ref 131054,51001683772022,
Company 15,5100168502.0,2022.0,RE  ,10/04/2022,Ref 133406,51001685022022,
Company 15,5100168684.0,2022.0,RE  ,10/04/2022,Ref 133150,51001686842022,
Company 15,5100168686.0,2022.0,RE  ,10/04/2022,Ref 130581,51001686862022,
Company 15,5100168716.0,2022.0,RE  ,10/04/2022,Ref 132470,51001687162022,
Company 15,5100168728.0,2022.0,RE  ,10/04/2022,Ref 132417,51001687282022,
Company 15,5100168950.0,2022.0,RE  ,10/04/2022,Ref 132335,51001689502022,
Company 15,5100168954.0,2022.0,RE  ,10/04/2022,Ref 132799,51001689542022,
Company 15,5100168955.0,2022.0,RE  ,10/04/2022,Ref 130499,51001689552022,
Company 15,5100168956.0,2022.0,RE  ,10/04/2022,Ref 133728,51001689562022,
Company 15,5100169088.0,2022.0,RE  ,10/05/2022,Ref 131832,51001690882022,
Company 15,5100169204.0,2022.0,RE  ,10/05/2022,Reference 42110,51001692042022,
Company 15,5100169215.0,2022.0,RE  ,10/05/2022,Reference 19641,51001692152022,
Company 15,5100169267.0,2022.0,RE  ,10/05/2022,Ref 134033,51001692672022,
Company 15,5100169305.0,2022.0,RE  ,10/05/2022,Ref 132926,51001693052022,
Company 15,5100169370.0,2022.0,RE  ,10/05/2022,Ref 131805,51001693702022,
Company 15,5100169374.0,2022.0,RE  ,10/05/2022,Ref 132601,51001693742022,
Company 15,5100169377.0,2022.0,RE  ,10/05/2022,Ref 131364,51001693772022,
Company 15,5100169392.0,2022.0,RE  ,10/05/2022,Ref 133122,51001693922022,
Company 15,5100169395.0,2022.0,RE  ,10/05/2022,Ref 132202,51001693952022,
Company 15,5100169408.0,2022.0,RE  ,10/05/2022,Ref 132198,51001694082022,
Company 15,5100169428.0,2022.0,RE  ,10/05/2022,Ref 132171,51001694282022,
Company 15,5100169431.0,2022.0,RE  ,10/05/2022,Ref 133974,51001694312022,
Company 15,5100169432.0,2022.0,RE  ,10/05/2022,Reference 3144,51001694322022,
Company 15,5100169433.0,2022.0,RE  ,10/05/2022,Ref 132912,51001694332022,
Company 15,5100169434.0,2022.0,RE  ,10/05/2022,Ref 134161,51001694342022,
Company 15,5100169646.0,2022.0,RE  ,10/06/2022,Ref 134293,51001696462022,
Company 15,5100169648.0,2022.0,RE  ,10/06/2022,Ref 133271,51001696482022,
Company 15,5100169650.0,2022.0,RE  ,10/06/2022,Ref 133611,51001696502022,
Company 15,5100169652.0,2022.0,RE  ,10/06/2022,Ref 132423,51001696522022,
Company 15,5100169654.0,2022.0,RE  ,10/06/2022,Ref 132568,51001696542022,
Company 15,5100169692.0,2022.0,RE  ,10/06/2022,Ref 130519,51001696922022,
Company 15,5100169731.0,2022.0,RE  ,10/06/2022,Ref 132464,51001697312022,
Company 15,5100169737.0,2022.0,RE  ,10/06/2022,Ref 133337,51001697372022,
Company 15,5100169740.0,2022.0,RE  ,10/06/2022,Ref 133655,51001697402022,
Company 15,5100169797.0,2022.0,RE  ,10/06/2022,Ref 131241,51001697972022,
Company 15,5100169843.0,2022.0,RE  ,10/06/2022,Ref 131300,51001698432022,
Company 15,5100169847.0,2022.0,RE  ,10/06/2022,Ref 132402,51001698472022,
Company 15,5100170083.0,2022.0,RE  ,10/07/2022,Ref 131968,51001700832022,
Company 15,5100170088.0,2022.0,RE  ,10/07/2022,Ref 134703,51001700882022,
Company 15,5100170107.0,2022.0,RE  ,10/07/2022,Reference 104967,51001701072022,
Company 15,5100170129.0,2022.0,RE  ,10/07/2022,Ref 131197,51001701292022,
Company 15,5100170130.0,2022.0,RE  ,10/07/2022,Ref 134393,51001701302022,
Company 15,5100170131.0,2022.0,RE  ,10/07/2022,Ref 132044,51001701312022,
Company 15,5100170138.0,2022.0,RE  ,10/07/2022,Ref 131759,51001701382022,
Company 15,5100170139.0,2022.0,RE  ,10/07/2022,Reference 86517,51001701392022,
Company 15,5100170143.0,2022.0,RE  ,10/07/2022,Ref 132566,51001701432022,
Company 15,5100170144.0,2022.0,RE  ,10/07/2022,Ref 133931,51001701442022,
Company 15,5100170145.0,2022.0,RE  ,10/07/2022,Ref 131457,51001701452022,
Company 15,5100170152.0,2022.0,RE  ,10/07/2022,Ref 134724,51001701522022,
Company 15,5100170158.0,2022.0,RE  ,10/07/2022,Ref 133205,51001701582022,
Company 15,5100170161.0,2022.0,RE  ,10/07/2022,Reference 34757,51001701612022,
Company 15,5100170177.0,2022.0,RE  ,10/07/2022,Ref 133470,51001701772022,
Company 15,5100170179.0,2022.0,RE  ,10/07/2022,Reference 43754,51001701792022,
Company 15,5100170181.0,2022.0,RE  ,10/07/2022,Reference 55567,51001701812022,
Company 15,5100170184.0,2022.0,RE  ,10/07/2022,Ref 133857,51001701842022,
Company 15,5100170188.0,2022.0,RE  ,10/07/2022,Reference 47507,51001701882022,
Company 15,5100170190.0,2022.0,RE  ,10/07/2022,Ref 132435,51001701902022,
Company 15,5100170191.0,2022.0,RE  ,10/07/2022,Reference 64306,51001701912022,
Company 15,5100170200.0,2022.0,RE  ,10/07/2022,Ref 132471,51001702002022,
Company 15,5100170308.0,2022.0,RE  ,10/07/2022,Reference 127730,51001703082022,
Company 15,5100170318.0,2022.0,RE  ,10/07/2022,Ref 133822,51001703182022,
Company 15,5100170340.0,2022.0,RE  ,10/07/2022,Ref 131826,51001703402022,
Company 15,5100170356.0,2022.0,RE  ,10/07/2022,Ref 130343,51001703562022,
Company 15,5100170364.0,2022.0,RE  ,10/07/2022,Ref 130706,51001703642022,
Company 15,5100170521.0,2022.0,RE  ,10/10/2022,Ref 132515,51001705212022,
Company 15,5100170528.0,2022.0,RE  ,10/10/2022,Ref 132766,51001705282022,
Company 15,5100170551.0,2022.0,RE  ,10/10/2022,Ref 130866,51001705512022,
Company 15,5100170560.0,2022.0,RE  ,10/10/2022,Ref 133535,51001705602022,
Company 15,5100170565.0,2022.0,RE  ,10/10/2022,Ref 133829,51001705652022,
Company 15,5100170757.0,2022.0,RE  ,10/10/2022,Ref 132636,51001707572022,
Company 15,5100170761.0,2022.0,RE  ,10/10/2022,Ref 133858,51001707612022,
Company 15,5100170770.0,2022.0,RE  ,10/10/2022,Ref 132808,51001707702022,
Company 15,5100170876.0,2022.0,RE  ,10/11/2022,Ref 132304,51001708762022,
Company 15,5100170896.0,2022.0,RE  ,10/11/2022,Reference 106884,51001708962022,
Company 15,5100170897.0,2022.0,RE  ,10/11/2022,Reference 42943,51001708972022,
Company 15,5100170955.0,2022.0,RE  ,10/11/2022,Ref 131176,51001709552022,
Company 15,5100171012.0,2022.0,RE  ,10/11/2022,Ref 132834,51001710122022,
Company 15,5100171206.0,2022.0,RE  ,10/11/2022,Ref 131972,51001712062022,
Company 15,5100171214.0,2022.0,RE  ,10/11/2022,Ref 133194,51001712142022,
Company 15,5100171217.0,2022.0,RE  ,10/11/2022,Ref 134115,51001712172022,
Company 15,5100171222.0,2022.0,RE  ,10/11/2022,Ref 134671,51001712222022,
Company 15,5100171226.0,2022.0,RE  ,10/11/2022,Ref 130825,51001712262022,
Company 15,5100171418.0,2022.0,RE  ,10/12/2022,Ref 131985,51001714182022,
Company 15,5100171431.0,2022.0,RE  ,10/12/2022,Ref 131270,51001714312022,
