Purch.Doc.,CoCd,Vendor,Type
8000033608,Company 10,Vendor 523,ZAN 
8000033609,Company 10,Vendor 523,ZAN 
8000033610,Company 2,Vendor 3114,ZAN 
8000033611,Company 4,Vendor 2602,ZAN 
8000033613,Company 10,Vendor 3421,ZAN 
8000033614,Company 10,Vendor 3421,ZAN 
8000033615,Company 10,Vendor 2874,ZAN 
8000033617,Company 4,Vendor 425,ZAN 
8000033618,Company 4,Vendor 2602,ZAN 
8000033619,Company 4,Vendor 1882,ZAN 
8000033620,Company 4,Vendor 2602,ZAN 
8000033621,Company 4,Vendor 1247,ZAN 
8000033622,Company 4,Vendor 1378,ZAN 
8000033623,Company 10,Vendor 1875,ZAN 
8000033624,Company 10,Vendor 4662,ZAN 
8000033625,Company 10,Vendor 1960,ZAN 
8000033626,Company 6,Vendor 2602,ZAN 
8000033627,Company 4,Vendor 2602,ZAN 
8000033628,Company 10,Vendor 2602,ZAN 
8000033629,Company 6,Vendor 4130,ZAN 
8000033630,Company 6,Vendor 1175,ZAN 
8000033631,Company 10,Vendor 2665,ZAN 
8000033632,Company 6,Vendor 4447,ZAN 
8000033633,Company 6,Vendor 3421,ZAN 
8000033634,Company 6,Vendor 4115,ZAN 
8000033635,Company 6,Vendor 1175,ZAN 
8000033637,Company 4,Vendor 1247,ZAN 
8000033638,Company 6,Vendor 2602,ZAN 
8000033639,Company 4,Vendor 4292,ZAN 
8000033640,Company 10,Vendor 3512,ZAN 
8000033641,Company 4,Vendor 2602,ZAN 
8000033642,Company 4,Vendor 4422,ZAN 
8000033643,Company 6,Vendor 37,ZAN 
8000033644,Company 4,Vendor 1247,ZAN 
8000033645,Company 6,Vendor 2602,ZAN 
8000033646,Company 6,Vendor 1488,ZAN 
8000033647,Company 4,Vendor 2178,ZAN 
8000033648,Company 6,Vendor 2602,ZAN 
8000033649,Company 6,Vendor 672,ZAN 
8000033650,Company 4,Vendor 2288,ZAN 
8000033652,Company 6,Vendor 2072,ZAN 
8000033653,Company 6,Vendor 2072,ZAN 
8000033654,Company 6,Vendor 2838,ZAN 
8000033655,Company 6,Vendor 132,ZAN 
8000033656,Company 6,Vendor 4827,ZAN 
8000033657,Company 6,Vendor 1247,ZAN 
8000033658,Company 16,Vendor 593,ZAN 
8000033659,Company 16,Vendor 593,ZAN 
8000033660,Company 16,Vendor 593,ZAN 
8000033661,Company 6,Vendor 755,ZAN 
8000033662,Company 6,Vendor 1247,ZAN 
8000033663,Company 4,Vendor 3610,ZAN 
8000033664,Company 4,Vendor 3610,ZAN 
8000033666,Company 4,Vendor 2399,ZAN 
8000033667,Company 4,Vendor 2602,ZAN 
8000033668,Company 6,Vendor 2602,ZAN 
8000033669,Company 6,Vendor 2602,ZAN 
8000033670,Company 10,Vendor 4071,ZAN 
8000033671,Company 6,Vendor 3421,ZAN 
8000033672,Company 6,Vendor 2602,ZAN 
8000033673,Company 10,Vendor 3845,ZAN 
8000033674,Company 6,Vendor 2072,ZAN 
8000033675,Company 4,Vendor 2072,ZAN 
8000033676,Company 4,Vendor 1378,ZAN 
8000033677,Company 6,Vendor 2602,ZAN 
8000033678,Company 6,Vendor 2535,ZAN 
8000033679,Company 3,Vendor 4091,ZAN 
8000033680,Company 10,Vendor 2602,ZAN 
8000033681,Company 6,Vendor 2072,ZAN 
8000033682,Company 6,Vendor 2242,ZAN 
8000033683,Company 6,Vendor 212,ZAN 
8000033684,Company 4,Vendor 2602,ZAN 
8000033685,Company 4,Vendor 2602,ZAN 
8000033686,Company 4,Vendor 3710,ZAN 
8000033687,Company 4,Vendor 1378,ZAN 
8000033688,Company 4,Vendor 11,ZAN 
8000033689,Company 4,Vendor 1861,ZAN 
8000033691,Company 4,Vendor 1247,ZAN 
8000033692,Company 4,Vendor 2602,ZAN 
8000033693,Company 6,Vendor 1247,ZAN 
8000033694,Company 4,Vendor 4827,ZAN 
8000033695,Company 4,Vendor 898,ZAN 
8000033696,Company 10,Vendor 2941,ZAN 
8000033697,Company 10,Vendor 523,ZAN 
8000033698,Company 10,Vendor 523,ZAN 
8000033699,Company 10,Vendor 4071,ZAN 
8000033700,Company 10,Vendor 2278,ZAN 
8000033701,Company 10,Vendor 4071,ZAN 
8000033702,Company 10,Vendor 3693,ZAN 
8000033703,Company 10,Vendor 4071,ZAN 
8000033704,Company 10,Vendor 2541,ZAN 
8000033705,Company 4,Vendor 1378,ZAN 
8000033706,Company 4,Vendor 3127,ZAN 
8000033708,Company 10,Vendor 1039,ZAN 
8000033709,Company 10,Vendor 1039,ZAN 
8000033710,Company 10,Vendor 2602,ZAN 
8000033711,Company 10,Vendor 4662,ZAN 
8000033712,Company 10,Vendor 1875,ZAN 
8000033713,Company 4,Vendor 2072,ZAN 
8000033714,Company 4,Vendor 2602,ZAN 
8000033715,Company 4,Vendor 1247,ZAN 
8000033716,Company 4,Vendor 898,ZAN 
8000033717,Company 4,Vendor 1378,ZAN 
8000033718,Company 4,Vendor 898,ZAN 
8000033719,Company 6,Vendor 1247,ZAN 
8000033720,Company 4,Vendor 727,ZAN 
8000033721,Company 4,Vendor 2602,ZAN 
8000033722,Company 4,Vendor 923,ZAN 
8000033723,Company 4,Vendor 1247,ZAN 
8000033724,Company 10,Vendor 1960,ZAN 
8000033725,Company 10,Vendor 1875,ZAN 
8000033726,Company 16,Vendor 4898,ZAN 
8000033727,Company 16,Vendor 4898,ZAN 
8000033728,Company 16,Vendor 4865,ZAN 
8000033729,Company 4,Vendor 2599,ZAN 
8000033730,Company 6,Vendor 1260,ZAN 
8000033731,Company 4,Vendor 2072,ZAN 
8000033732,Company 4,Vendor 2072,ZAN 
8000033733,Company 6,Vendor 2961,ZAN 
8000033734,Company 10,Vendor 2541,ZAN 
8000033735,Company 6,Vendor 1247,ZAN 
8000033736,Company 4,Vendor 2602,ZAN 
8000033737,Company 4,Vendor 2602,ZAN 
8000033738,Company 4,Vendor 3864,ZAN 
8000033739,Company 4,Vendor 2602,ZAN 
8000033740,Company 6,Vendor 3027,ZAN 
8000033741,Company 6,Vendor 3055,ZAN 
8000033742,Company 6,Vendor 4281,ZAN 
8000033743,Company 6,Vendor 2602,ZAN 
8000033744,Company 4,Vendor 3047,ZAN 
8000033745,Company 4,Vendor 2602,ZAN 
8000033746,Company 4,Vendor 2602,ZAN 
8000033747,Company 4,Vendor 1247,ZAN 
8000033748,Company 6,Vendor 84,ZAN 
8000033749,Company 4,Vendor 2602,ZAN 
8000033750,Company 10,Vendor 2602,ZAN 
8000033751,Company 6,Vendor 2602,ZAN 
8000033752,Company 6,Vendor 1247,ZAN 
8000033753,Company 4,Vendor 2602,ZAN 
8000033754,Company 6,Vendor 1247,ZAN 
8000033756,Company 6,Vendor 2602,ZAN 
8000033757,Company 6,Vendor 2602,ZAN 
8000033758,Company 6,Vendor 1247,ZAN 
8000033759,Company 6,Vendor 2602,ZAN 
8000033760,Company 6,Vendor 2072,ZAN 
8000033761,Company 10,Vendor 2541,ZAN 
8000033763,Company 6,Vendor 2602,ZAN 
8000033764,Company 10,Vendor 2602,ZAN 
8000033765,Company 6,Vendor 3771,ZAN 
8000033766,Company 6,Vendor 3727,ZAN 
8000033767,Company 6,Vendor 3710,ZAN 
8000033768,Company 4,Vendor 24,ZAN 
8000033769,Company 4,Vendor 4827,ZAN 
8000033770,Company 6,Vendor 2072,ZAN 
8000033771,Company 4,Vendor 1378,ZAN 
8000033773,Company 4,Vendor 1247,ZAN 
8000033774,Company 6,Vendor 2602,ZAN 
8000033775,Company 4,Vendor 1247,ZAN 
8000033776,Company 4,Vendor 1904,ZAN 
8000033777,Company 4,Vendor 4568,ZAN 
8000033779,Company 4,Vendor 2602,ZAN 
8000033780,Company 4,Vendor 1247,ZAN 
8000033782,Company 10,Vendor 3178,ZAN 
8000033783,Company 4,Vendor 4827,ZAN 
8000033784,Company 6,Vendor 2602,ZAN 
8000033785,Company 4,Vendor 2602,ZAN 
8000033786,Company 15,Vendor 1704,ZAN 
8000033787,Company 15,Vendor 4130,ZAN 
8000033788,Company 15,Vendor 2758,ZAN 
8000033789,Company 6,Vendor 2535,ZAN 
8000033790,Company 6,Vendor 3421,ZAN 
8000033791,Company 6,Vendor 2602,ZAN 
8000033792,Company 10,Vendor 781,ZAN 
8000033793,Company 10,Vendor 781,ZAN 
8000033794,Company 10,Vendor 2771,ZAN 
8000033795,Company 10,Vendor 3614,ZAN 
8000033797,Company 16,Vendor 4870,ZAN 
8000033798,Company 10,Vendor 1887,ZAN 
8000033799,Company 16,Vendor 698,ZAN 
8000033800,Company 16,Vendor 4968,ZAN 
8000033801,Company 10,Vendor 1426,ZAN 
8000033802,Company 6,Vendor 2602,ZAN 
8000033803,Company 6,Vendor 4704,ZAN 
8000033804,Company 4,Vendor 2602,ZAN 
8000033805,Company 4,Vendor 2602,ZAN 
8000033806,Company 10,Vendor 415,ZAN 
8000033807,Company 6,Vendor 2749,ZAN 
8000033809,Company 4,Vendor 2072,ZAN 
8000033810,Company 4,Vendor 2072,ZAN 
8000033811,Company 4,Vendor 2918,ZAN 
8000033812,Company 4,Vendor 394,ZAN 
8000033813,Company 4,Vendor 2602,ZAN 
8000033814,Company 16,Vendor 3115,ZAN 
8000033815,Company 16,Vendor 4898,ZAN 
8000033816,Company 16,Vendor 4879,ZAN 
8000033817,Company 16,Vendor 4898,ZAN 
8000033818,Company 16,Vendor 4898,ZAN 
8000033819,Company 16,Vendor 4898,ZAN 
8000033820,Company 16,Vendor 4898,ZAN 
8000033821,Company 16,Vendor 4898,ZAN 
8000033822,Company 16,Vendor 4922,ZAN 
8000033823,Company 16,Vendor 4898,ZAN 
8000033824,Company 16,Vendor 4898,ZAN 
8000033825,Company 16,Vendor 4898,ZAN 
8000033826,Company 16,Vendor 4898,ZAN 
8000033827,Company 16,Vendor 4898,ZAN 
8000033828,Company 16,Vendor 4898,ZAN 
8000033829,Company 16,Vendor 4922,ZAN 
8000033830,Company 16,Vendor 4898,ZAN 
8000033832,Company 4,Vendor 2602,ZAN 
8000033833,Company 6,Vendor 2072,ZAN 
8000033834,Company 16,Vendor 3828,ZAN 
8000033835,Company 16,Vendor 4898,ZAN 
8000033836,Company 4,Vendor 2072,ZAN 
8000033837,Company 10,Vendor 396,ZAN 
8000033838,Company 10,Vendor 396,ZAN 
8000033840,Company 10,Vendor 1734,ZAN 
8000033841,Company 10,Vendor 1734,ZAN 
8000033842,Company 10,Vendor 1734,ZAN 
8000033843,Company 6,Vendor 3178,ZAN 
8000033844,Company 6,Vendor 4422,ZAN 
8000033845,Company 6,Vendor 4472,ZAN 
8000033846,Company 10,Vendor 3845,ZAN 
8000033847,Company 10,Vendor 781,ZAN 
8000033848,Company 10,Vendor 3682,ZAN 
8000033849,Company 10,Vendor 1887,ZAN 
8000033850,Company 6,Vendor 1247,ZAN 
8000033851,Company 4,Vendor 923,ZAN 
8000033852,Company 4,Vendor 1378,ZAN 
8000033853,Company 1,Vendor 1247,ZAN 
8000033854,Company 6,Vendor 2602,ZAN 
8000033855,Company 6,Vendor 1247,ZAN 
8000033857,Company 6,Vendor 2535,ZAN 
8000033858,Company 6,Vendor 2535,ZAN 
8000033859,Company 6,Vendor 2602,ZAN 
8000033860,Company 6,Vendor 2602,ZAN 
8000033861,Company 4,Vendor 2602,ZAN 
8000033862,Company 4,Vendor 1247,ZAN 
8000033863,Company 4,Vendor 2602,ZAN 
8000033864,Company 6,Vendor 2602,ZAN 
8000033866,Company 6,Vendor 2602,ZAN 
8000033867,Company 6,Vendor 3884,ZAN 
8000033868,Company 6,Vendor 2602,ZAN 
8000033869,Company 6,Vendor 2602,ZAN 
8000033870,Company 6,Vendor 2602,ZAN 
8000033871,Company 6,Vendor 428,ZAN 
8000033872,Company 15,Vendor 4133,ZAN 
8000033873,Company 4,Vendor 2746,ZAN 
8000033874,Company 10,Vendor 1925,ZAN 
8000033875,Company 4,Vendor 2090,ZAN 
8000033876,Company 6,Vendor 2602,ZAN 
8000033877,Company 16,Vendor 1938,ZAN 
8000033878,Company 4,Vendor 1378,ZAN 
8000033879,Company 6,Vendor 4088,ZAN 
8000033880,Company 6,Vendor 600,ZAN 
8000033881,Company 6,Vendor 1799,ZAN 
8000033882,Company 6,Vendor 3710,ZAN 
8000033883,Company 6,Vendor 2020,ZAN 
8000033884,Company 6,Vendor 2602,ZAN 
8000033886,Company 4,Vendor 2072,ZAN 
8000033887,Company 4,Vendor 1247,ZAN 
8000033888,Company 4,Vendor 1247,ZAN 
8000033889,Company 4,Vendor 4281,ZAN 
8000033890,Company 4,Vendor 2602,ZAN 
8000033891,Company 4,Vendor 1247,ZAN 
8000033892,Company 4,Vendor 2602,ZAN 
8000033893,Company 15,Vendor 134,ZAN 
8000033894,Company 10,Vendor 2602,ZAN 
8000033895,Company 4,Vendor 2602,ZAN 
8000033896,Company 6,Vendor 2602,ZAN 
8000033897,Company 6,Vendor 2602,ZAN 
8000033899,Company 6,Vendor 1247,ZAN 
8000033900,Company 10,Vendor 2602,ZAN 
8000033901,Company 4,Vendor 1247,ZAN 
8000033902,Company 6,Vendor 2858,ZAN 
8000033903,Company 6,Vendor 699,ZAN 
8000033904,Company 6,Vendor 2830,ZAN 
8000033905,Company 6,Vendor 3727,ZAN 
8000033906,Company 6,Vendor 1597,ZAN 
8000033907,Company 6,Vendor 3411,ZAN 
8000033908,Company 6,Vendor 2807,ZAN 
8000033910,Company 10,Vendor 1887,ZAN 
8000033911,Company 10,Vendor 4662,ZAN 
8000033912,Company 10,Vendor 153,ZAN 
8000033913,Company 10,Vendor 2602,ZAN 
8000033914,Company 10,Vendor 1829,ZAN 
8000033915,Company 10,Vendor 3421,ZAN 
8000033916,Company 4,Vendor 3710,ZAN 
8000033917,Company 10,Vendor 4662,ZAN 
8000033918,Company 10,Vendor 989,ZAN 
8000033919,Company 10,Vendor 781,ZAN 
8000033920,Company 10,Vendor 512,ZAN 
8000033921,Company 6,Vendor 2602,ZAN 
8000033922,Company 6,Vendor 1356,ZAN 
8000033923,Company 6,Vendor 2535,ZAN 
8000033924,Company 6,Vendor 1146,ZAN 
8000033925,Company 4,Vendor 2602,ZAN 
8000033926,Company 6,Vendor 2602,ZAN 
8000033927,Company 4,Vendor 2599,ZAN 
8000033928,Company 4,Vendor 2072,ZAN 
8000033929,Company 4,Vendor 1247,ZAN 
8000033930,Company 6,Vendor 2602,ZAN 
8000033931,Company 6,Vendor 2602,ZAN 
8000033932,Company 6,Vendor 2602,ZAN 
8000033933,Company 6,Vendor 2602,ZAN 
8000033934,Company 6,Vendor 2470,ZAN 
8000033935,Company 10,Vendor 2786,ZAN 
8000033936,Company 6,Vendor 2602,ZAN 
8000033937,Company 6,Vendor 2602,ZAN 
8000033938,Company 6,Vendor 2535,ZAN 
8000033939,Company 4,Vendor 2602,ZAN 
8000033940,Company 10,Vendor 267,ZAN 
8000033942,Company 10,Vendor 2933,ZAN 
8000033943,Company 10,Vendor 2011,ZAN 
8000033944,Company 10,Vendor 1829,ZAN 
8000033945,Company 10,Vendor 1313,ZAN 
8000033946,Company 10,Vendor 1313,ZAN 
8000033947,Company 10,Vendor 2011,ZAN 
8000033948,Company 6,Vendor 2961,ZAN 
8000033949,Company 4,Vendor 2602,ZAN 
8000033950,Company 6,Vendor 2535,ZAN 
8000033951,Company 4,Vendor 897,ZAN 
8000033952,Company 6,Vendor 1247,ZAN 
8000033953,Company 6,Vendor 4476,ZAN 
8000033954,Company 4,Vendor 2183,ZAN 
8000033955,Company 4,Vendor 2183,ZAN 
8000033956,Company 4,Vendor 1378,ZAN 
8000033957,Company 4,Vendor 92,ZAN 
8000033958,Company 4,Vendor 2857,ZAN 
8000033959,Company 6,Vendor 4281,ZAN 
8000033960,Company 6,Vendor 2602,ZAN 
8000033961,Company 6,Vendor 672,ZAN 
8000033962,Company 6,Vendor 2602,ZAN 
8000033963,Company 6,Vendor 2602,ZAN 
8000033964,Company 6,Vendor 2602,ZAN 
8000033965,Company 4,Vendor 1378,ZAN 
8000033966,Company 4,Vendor 1598,ZAN 
8000033968,Company 6,Vendor 3237,ZAN 
8000033969,Company 6,Vendor 2602,ZAN 
8000033970,Company 16,Vendor 4898,ZAN 
8000033971,Company 16,Vendor 4898,ZAN 
8000033972,Company 16,Vendor 354,ZAN 
8000033973,Company 16,Vendor 4908,ZAN 
8000033974,Company 6,Vendor 2602,ZAN 
8000033975,Company 6,Vendor 2602,ZAN 
8000033976,Company 10,Vendor 3455,ZAN 
8000033977,Company 10,Vendor 781,ZAN 
8000033978,Company 10,Vendor 4662,ZAN 
8000033980,Company 6,Vendor 4115,ZAN 
8000033981,Company 10,Vendor 2786,ZAN 
8000033982,Company 10,Vendor 1807,ZAN 
8000033983,Company 4,Vendor 2602,ZAN 
8000033986,Company 16,Vendor 4886,ZAN 
8000033987,Company 16,Vendor 2011,ZAN 
8000033988,Company 16,Vendor 593,ZAN 
8000033989,Company 16,Vendor 1593,ZAN 
8000033990,Company 4,Vendor 1247,ZAN 
8000033991,Company 4,Vendor 1055,ZAN 
8000033992,Company 4,Vendor 3090,ZAN 
8000033993,Company 4,Vendor 1378,ZAN 
8000033994,Company 4,Vendor 4439,ZAN 
8000033995,Company 4,Vendor 923,ZAN 
8000033996,Company 4,Vendor 1378,ZAN 
8000033997,Company 4,Vendor 923,ZAN 
8000033998,Company 4,Vendor 2989,ZAN 
8000033999,Company 4,Vendor 1378,ZAN 
8000034000,Company 10,Vendor 4715,ZAN 
8000034001,Company 10,Vendor 4427,ZAN 
8000034002,Company 4,Vendor 2602,ZAN 
8000034003,Company 4,Vendor 1546,ZAN 
8000034004,Company 4,Vendor 2602,ZAN 
8000034005,Company 10,Vendor 1807,ZAN 
8000034006,Company 10,Vendor 4185,ZAN 
8000034007,Company 6,Vendor 1247,ZAN 
8000034008,Company 4,Vendor 2602,ZAN 
8000034009,Company 4,Vendor 2826,ZAN 
8000034010,Company 4,Vendor 4365,ZAN 
8000034011,Company 4,Vendor 3912,ZAN 
8000034012,Company 4,Vendor 3727,ZAN 
8000034013,Company 6,Vendor 2072,ZAN 
8000034014,Company 6,Vendor 672,ZAN 
8000034015,Company 6,Vendor 4091,ZAN 
8000034017,Company 4,Vendor 2989,ZAN 
8000034019,Company 4,Vendor 2507,ZAN 
8000034020,Company 4,Vendor 2602,ZAN 
8000034021,Company 6,Vendor 4281,ZAN 
8000034022,Company 4,Vendor 923,ZAN 
8000034023,Company 4,Vendor 1378,ZAN 
8000034024,Company 4,Vendor 923,ZAN 
8000034025,Company 4,Vendor 3710,ZAN 
8000034026,Company 4,Vendor 2602,ZAN 
8000034027,Company 4,Vendor 3710,ZAN 
8000034028,Company 10,Vendor 1426,ZAN 
8000034029,Company 6,Vendor 2602,ZAN 
8000034030,Company 6,Vendor 2602,ZAN 
8000034031,Company 6,Vendor 4125,ZAN 
8000034032,Company 6,Vendor 2535,ZAN 
8000034033,Company 6,Vendor 2072,ZAN 
8000034034,Company 6,Vendor 672,ZAN 
8000034035,Company 6,Vendor 25,ZAN 
8000034036,Company 15,Vendor 2602,ZAN 
8000034037,Company 15,Vendor 2602,ZAN 
8000034038,Company 15,Vendor 2602,ZAN 
8000034039,Company 15,Vendor 2602,ZAN 
8000034040,Company 6,Vendor 2602,ZAN 
8000034042,Company 6,Vendor 2602,ZAN 
8000034043,Company 4,Vendor 3144,ZAN 
8000034044,Company 10,Vendor 2602,ZAN 
8000034045,Company 4,Vendor 4281,ZAN 
8000034046,Company 4,Vendor 2602,ZAN 
8000034047,Company 6,Vendor 3426,ZAN 
8000034048,Company 3,Vendor 4435,ZAN 
8000034049,Company 6,Vendor 2602,ZAN 
8000034050,Company 10,Vendor 1573,ZAN 
8000034051,Company 4,Vendor 210,ZAN 
8000034052,Company 4,Vendor 3473,ZAN 
8000034054,Company 4,Vendor 898,ZAN 
8000034055,Company 4,Vendor 898,ZAN 
8000034056,Company 6,Vendor 4422,ZAN 
8000034057,Company 6,Vendor 1247,ZAN 
8000034058,Company 6,Vendor 2602,ZAN 
8000034059,Company 6,Vendor 3926,ZAN 
8000034060,Company 16,Vendor 1479,ZAN 
8000034061,Company 10,Vendor 415,ZAN 
8000034062,Company 10,Vendor 1426,ZAN 
8000034063,Company 4,Vendor 1882,ZAN 
8000034064,Company 10,Vendor 2602,ZAN 
8000034065,Company 10,Vendor 2602,ZAN 
8000034066,Company 4,Vendor 2602,ZAN 
8000034067,Company 16,Vendor 4865,ZAN 
8000034068,Company 16,Vendor 4865,ZAN 
8000034069,Company 16,Vendor 4865,ZAN 
8000034070,Company 16,Vendor 4865,ZAN 
8000034072,Company 6,Vendor 2602,ZAN 
8000034073,Company 6,Vendor 2072,ZAN 
8000034074,Company 6,Vendor 2602,ZAN 
8000034075,Company 10,Vendor 512,ZAN 
8000034076,Company 6,Vendor 2602,ZAN 
8000034077,Company 4,Vendor 727,ZAN 
8000034078,Company 4,Vendor 805,ZAN 
8000034079,Company 6,Vendor 2602,ZAN 
8000034080,Company 4,Vendor 2602,ZAN 
8000034082,Company 4,Vendor 3431,ZAN 
8000034083,Company 6,Vendor 2602,ZAN 
8000034084,Company 6,Vendor 1131,ZAN 
8000034085,Company 4,Vendor 1247,ZAN 
8000034086,Company 6,Vendor 2352,ZAN 
8000034087,Company 4,Vendor 898,ZAN 
8000034088,Company 5,Vendor 344,ZAN 
8000034089,Company 4,Vendor 2072,ZAN 
8000034090,Company 10,Vendor 2602,ZAN 
8000034091,Company 10,Vendor 154,ZAN 
8000034092,Company 10,Vendor 2438,ZAN 
8000034093,Company 10,Vendor 2541,ZAN 
8000034094,Company 6,Vendor 1239,ZAN 
8000034095,Company 4,Vendor 2602,ZAN 
8000034096,Company 6,Vendor 2602,ZAN 
8000034097,Company 6,Vendor 2535,ZAN 
8000034098,Company 4,Vendor 292,ZAN 
8000034099,Company 4,Vendor 292,ZAN 
8000034100,Company 10,Vendor 698,ZAN 
8000034101,Company 10,Vendor 3384,ZAN 
8000034102,Company 6,Vendor 2889,ZAN 
8000034103,Company 6,Vendor 1247,ZAN 
8000034104,Company 6,Vendor 2535,ZAN 
8000034105,Company 6,Vendor 1247,ZAN 
8000034107,Company 6,Vendor 3116,ZAN 
8000034108,Company 4,Vendor 2602,ZAN 
8000034109,Company 6,Vendor 1247,ZAN 
8000034110,Company 6,Vendor 2602,ZAN 
8000034111,Company 4,Vendor 2588,ZAN 
8000034112,Company 4,Vendor 2989,ZAN 
8000034113,Company 4,Vendor 2989,ZAN 
8000034114,Company 4,Vendor 3659,ZAN 
8000034115,Company 4,Vendor 4661,ZAN 
8000034116,Company 4,Vendor 2602,ZAN 
8000034117,Company 15,Vendor 1247,ZAN 
8000034118,Company 4,Vendor 2602,ZAN 
8000034119,Company 6,Vendor 1247,ZAN 
8000034121,Company 6,Vendor 2602,ZAN 
8000034123,Company 4,Vendor 855,ZAN 
8000034124,Company 15,Vendor 3361,ZAN 
8000034125,Company 6,Vendor 3771,ZAN 
8000034126,Company 6,Vendor 1146,ZAN 
8000034127,Company 6,Vendor 3178,ZAN 
8000034128,Company 6,Vendor 4281,ZAN 
8000034129,Company 4,Vendor 1378,ZAN 
8000034130,Company 16,Vendor 4856,ZAN 
8000034131,Company 6,Vendor 2602,ZAN 
8000034132,Company 4,Vendor 2602,ZAN 
8000034133,Company 6,Vendor 2535,ZAN 
8000034134,Company 6,Vendor 2968,ZAN 
8000034135,Company 6,Vendor 2889,ZAN 
8000034136,Company 6,Vendor 1247,ZAN 
8000034137,Company 4,Vendor 2602,ZAN 
8000034138,Company 6,Vendor 4091,ZAN 
8000034139,Company 4,Vendor 2602,ZAN 
8000034140,Company 10,Vendor 1313,ZAN 
8000034142,Company 10,Vendor 3421,ZAN 
8000034143,Company 10,Vendor 3445,ZAN 
8000034144,Company 6,Vendor 672,ZAN 
8000034145,Company 4,Vendor 1247,ZAN 
8000034147,Company 4,Vendor 462,ZAN 
8000034148,Company 4,Vendor 4091,ZAN 
8000034149,Company 4,Vendor 4422,ZAN 
8000034150,Company 4,Vendor 2602,ZAN 
8000034151,Company 4,Vendor 2602,ZAN 
8000034152,Company 10,Vendor 3421,ZAN 
8000034153,Company 4,Vendor 898,ZAN 
8000034154,Company 4,Vendor 1247,ZAN 
8000034155,Company 6,Vendor 2072,ZAN 
8000034156,Company 6,Vendor 1247,ZAN 
8000034157,Company 4,Vendor 3692,ZAN 
8000034158,Company 4,Vendor 1583,ZAN 
8000034159,Company 4,Vendor 3692,ZAN 
8000034160,Company 4,Vendor 3692,ZAN 
8000034161,Company 4,Vendor 3710,ZAN 
8000034162,Company 6,Vendor 1247,ZAN 
8000034163,Company 10,Vendor 3421,ZAN 
8000034164,Company 6,Vendor 3421,ZAN 
8000034165,Company 6,Vendor 3421,ZAN 
8000034166,Company 6,Vendor 3421,ZAN 
8000034167,Company 10,Vendor 4775,ZAN 
8000034168,Company 10,Vendor 1356,ZAN 
8000034169,Company 10,Vendor 1039,ZAN 
8000034170,Company 4,Vendor 1549,ZAN 
8000034171,Company 4,Vendor 92,ZAN 
8000034172,Company 4,Vendor 2602,ZAN 
8000034173,Company 10,Vendor 2072,ZAN 
8000034174,Company 6,Vendor 1247,ZAN 
8000034175,Company 6,Vendor 1247,ZAN 
8000034176,Company 4,Vendor 1247,ZAN 
8000034177,Company 6,Vendor 2602,ZAN 
8000034179,Company 10,Vendor 2602,ZAN 
8000034181,Company 6,Vendor 2602,ZAN 
8000034182,Company 6,Vendor 2602,ZAN 
8000034183,Company 10,Vendor 3131,ZAN 
8000034184,Company 6,Vendor 2535,ZAN 
8000034185,Company 10,Vendor 781,ZAN 
8000034186,Company 6,Vendor 2602,ZAN 
8000034187,Company 6,Vendor 2602,ZAN 
8000034188,Company 4,Vendor 3242,ZAN 
8000034189,Company 4,Vendor 387,ZAN 
8000034190,Company 4,Vendor 387,ZAN 
8000034191,Company 4,Vendor 387,ZAN 
8000034194,Company 6,Vendor 2602,ZAN 
8000034195,Company 4,Vendor 2602,ZAN 
8000034196,Company 6,Vendor 672,ZAN 
8000034197,Company 4,Vendor 3431,ZAN 
8000034198,Company 10,Vendor 4662,ZAN 
8000034199,Company 6,Vendor 2602,ZAN 
8000034200,Company 4,Vendor 2602,ZAN 
8000034201,Company 4,Vendor 2602,ZAN 
8000034202,Company 4,Vendor 2602,ZAN 
8000034203,Company 6,Vendor 2602,ZAN 
8000034204,Company 4,Vendor 2602,ZAN 
8000034205,Company 6,Vendor 2602,ZAN 
8000034206,Company 6,Vendor 4365,ZAN 
8000034207,Company 6,Vendor 2072,ZAN 
8000034208,Company 10,Vendor 2602,ZAN 
8000034209,Company 4,Vendor 4827,ZAN 
8000034210,Company 6,Vendor 2221,ZAN 
8000034211,Company 6,Vendor 428,ZAN 
8000034212,Company 6,Vendor 1247,ZAN 
8000034213,Company 4,Vendor 2072,ZAN 
8000034214,Company 6,Vendor 2072,ZAN 
8000034215,Company 6,Vendor 2602,ZAN 
8000034216,Company 6,Vendor 2602,ZAN 
8000034217,Company 6,Vendor 2072,ZAN 
8000034218,Company 6,Vendor 428,ZAN 
8000034219,Company 6,Vendor 2602,ZAN 
8000034220,Company 6,Vendor 1838,ZAN 
8000034221,Company 6,Vendor 25,ZAN 
8000034222,Company 6,Vendor 2602,ZAN 
8000034223,Company 6,Vendor 2072,ZAN 
8000034224,Company 4,Vendor 1540,ZAN 
8000034225,Company 10,Vendor 2072,ZAN 
8000034226,Company 6,Vendor 2072,ZAN 
8000034227,Company 6,Vendor 141,ZAN 
8000034229,Company 6,Vendor 2535,ZAN 
8000034230,Company 6,Vendor 141,ZAN 
8000034231,Company 6,Vendor 1551,ZAN 
8000034232,Company 1,Vendor 4130,ZAN 
8000034233,Company 16,Vendor 4865,ZAN 
8000034234,Company 16,Vendor 1593,ZAN 
